#Written	by	Robertson	Geologging	WinLogger	V1.0/370					
~VERSION	INFORMATION									
#------------------------------------------------------------------------------										
	VERS.	2	:	CWLS	LOG	ASCII	STANDARD	-	VERSION	2
	WRAP.	NO	:	ONE	LINE	PER	DEPTH	STEP		
~WELL	INFORMATION									
#MNEM.UNIT	DATA	DESCRIPTION	OF	MNEMONIC						
#------------------------------------------------------------------------------										
	STRT.M	0.06	:	START	DEPTH					
	STOP.M	253.12	:	STOP	DEPTH					
	STEP.M	0.01	:	STEP	VALUE					
	NULL.	-999.25	:	NULL	VALUE					
	COMP.	WHITE	YOUN	GREEN	:	COMPANY	NAME			
	WELL.	MAINSFORTH	SHAFT	:	WELL	NAME				
	FLD.	MAINSFORTH	:	FIELD	NAME					
	LOC.	N/A	:	LOCATION						
	PROV.	N/A	:	PROVINCE		
	SRVC.	N/A	:	SERVICE	COMPANY	NAME
	DATE.	15	Dec	6	:	DATE
	UWI.	N/A	:	UNIQUE	WELL	IDENTIFIER
~PARAMETER	INFORMATION					
#MNEMO.UNIT	VALUE	DESCRIPTION	OF	MNEMONIC		
#------------------------------------------------------------------------------						
~OTHER	INFORMATION	SECTION				
#------------------------------------------------------------------------------						
	lLOGGING	DOWN				
~CURVE	INFORMATION					
#MNEMO.UNIT	API	CODE	CURVE	DESCRIPTION		
#------------------------------------------------------------------------------						
	DEPTH.M	:	0	Depth		
	TEMP.DegC	:	1	Temperature		
	CN25.mS/cm	:	2	Conductivity@25DegC		
	COND.mS/cm	:	3	Conductivity			
	DELT.DegC	:	4	Delta	T		
	DELC.mS/cm	:	5	Delta	C		
	NGAM.CPS	:	6	Natural	Gamma		
#------------------------------------------------------------------------------							
~A	DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
	194.82	12.27	9.72	2.74	-0.01	0.02	0
	194.83	12.27	9.71	2.74	-0.01	0.01	0
	194.84	12.27	9.72	2.74	-0.01	0.01	0
	194.85	12.27	9.72	2.74	-0.01	0.01	0
	194.86	12.27	9.71	2.74	-0.01	0.01	0
	194.87	12.27	9.71	2.74	-0.01	0.01	0.47
	194.88	12.27	9.71	2.74	-0.01	0.01	0.47
	194.89	12.27	9.71	2.74	-0.01	0.01	0.47
	194.9	12.27	9.72	2.74	-0.01	0.01	0.47
	194.91	12.27	9.72	2.74	-0.01	0.01	0.47
	194.92	12.27	9.72	2.74	-0.01	0.01	0.47
	194.93	12.26	9.72	2.74	-0.01	0	0.47
	194.94	12.26	9.73	2.74	-0.01	0.01	0.47
	194.95	12.26	9.73	2.74	-0.01	0.01	0.47
	194.96	12.26	9.73	2.74	-0.01	0.01	0.47
	194.97	12.26	9.73	2.74	-0.01	0.01	0.47
	194.98	12.26	9.73	2.74	-0.01	0.01	0.47
	194.99	12.26	9.73	2.74	-0.01	0.01	0.47
	195	12.26	9.73	2.74	-0.01	0.01	0.47
	195.01	12.26	9.73	2.74	0	0	0.47
	195.02	12.26	9.73	2.74	0	0	0.47
	195.03	12.26	9.73	2.74	0	0	0.47
	195.04	12.26	9.72	2.74	0	0	0
	195.05	12.26	9.73	2.74	0	0	0
	195.06	12.26	9.72	2.74	0	0	0
	195.07	12.26	9.72	2.74	0	0	0
	195.08	12.26	9.72	2.74	0	0	0
	195.09	12.26	9.72	2.74	0	0.01	0
	195.1	12.26	9.73	2.74	0	0.01	0
	195.11	12.26	9.72	2.74	0	0	0
	195.12	12.26	9.72	2.74	0	0.01	0
	195.13	12.26	9.72	2.74	-0.01	0.01	0
	195.14	12.26	9.72	2.74	-0.01	0.01	0
	195.15	12.26	9.72	2.74	-0.01	0.01	0
	195.16	12.26	9.72	2.74	-0.01	0.01	0
	195.17	12.26	9.72	2.74	-0.01	0.01	0
	195.18	12.26	9.72	2.74	-0.01	0.01	0
	195.19	12.26	9.72	2.74	-0.01	0.01	0
	195.2	12.26	9.72	2.74	-0.01	0	0
	195.21	12.26	9.72	2.74	-0.01	0.01	0
	195.22	12.26	9.73	2.74	-0.01	0.01	0
	195.23	12.26	9.73	2.74	-0.01	0.01	0
	195.24	12.26	9.73	2.74	0	0.01	0
	195.25	12.26	9.73	2.74	0	0	0
	195.26	12.26	9.73	2.74	0	0	0
	195.27	12.26	9.73	2.74	0	0	0
	195.28	12.26	9.73	2.74	0	0	0
	195.29	12.27	9.72	2.74	0	0	0
	195.3	12.27	9.72	2.74	0	0	0
	195.31	12.27	9.72	2.74	0.01	-0.01	0
	195.32	12.27	9.72	2.74	0.01	0	0
	195.33	12.27	9.72	2.74	0.01	0	0
	195.34	12.27	9.72	2.74	0.01	0	0
	195.35	12.27	9.72	2.74	0.01	0	0
	195.36	12.27	9.72	2.74	0.01	0	0
	195.37	12.27	9.72	2.74	0.01	0	0.41
	195.38	12.27	9.71	2.74	0.01	-0.01	0.41
	195.39	12.27	9.71	2.74	0	0	0.41
	195.4	12.27	9.71	2.74	0	0	0.41
	195.41	12.27	9.71	2.74	0	0	0.41
	195.42	12.27	9.71	2.74	0	0	0.41
	195.43	12.27	9.71	2.74	0	-0.01	0.41
	195.44	12.27	9.71	2.74	0	-0.01	0.41
	195.45	12.27	9.71	2.74	0	-0.01	0.41
	195.46	12.27	9.71	2.74	0	-0.01	0.41
	195.47	12.27	9.71	2.74	0	-0.01	0.41
	195.48	12.27	9.71	2.74	0	-0.01	0.41
	195.49	12.27	9.72	2.74	0	0	0.41
	195.5	12.27	9.72	2.74	0.01	-0.01	0.41
	195.51	12.27	9.72	2.74	0.01	-0.01	0.41
	195.52	12.27	9.71	2.74	0.01	-0.01	0.41
	195.53	12.27	9.71	2.74	0.01	-0.01	0.82
	195.54	12.27	9.71	2.74	0.01	-0.01	0.41
	195.55	12.27	9.71	2.74	0.01	0	0.41
	195.56	12.27	9.71	2.74	0.01	-0.01	0.41
	195.57	12.27	9.71	2.74	0.01	-0.01	0.41
	195.58	12.28	9.71	2.74	0.01	-0.01	0.41
	195.59	12.28	9.71	2.74	0.01	-0.01	0.41
	195.6	12.27	9.71	2.74	0.01	-0.01	0.41
	195.61	12.27	9.72	2.74	0.01	0	0.41
	195.62	12.27	9.72	2.74	0	0	0.41
	195.63	12.27	9.72	2.74	0	0	0.41
	195.64	12.27	9.72	2.74	0	0	0.41
	195.65	12.27	9.72	2.74	0	0	0.41
	195.66	12.27	9.72	2.74	0	0	0.41
	195.67	12.27	9.72	2.74	0	0	0.41
	195.68	12.27	9.72	2.74	0	0	0.41
	195.69	12.27	9.72	2.74	0	0	0.41
	195.7	12.27	9.71	2.74	0	0	0
	195.71	12.27	9.71	2.74	0	0	0.47
	195.72	12.27	9.71	2.74	0	0	0.47
	195.73	12.27	9.71	2.74	0	0	0.47
	195.74	12.27	9.71	2.74	0	0	0.47
	195.75	12.27	9.71	2.74	0	0	0.47
	195.76	12.27	9.72	2.74	0	0	0.47
	195.77	12.27	9.72	2.74	0	0	0.47
	195.78	12.27	9.72	2.74	0	0	0.47
	195.79	12.27	9.72	2.74	0	0	0.47
	195.8	12.27	9.72	2.74	0	0	0.47
	195.81	12.27	9.72	2.74	0	0	0.47
	195.82	12.27	9.72	2.74	0	0	0.47
	195.83	12.27	9.72	2.74	0	0	0.47
	195.84	12.27	9.72	2.74	0	0	0.47
	195.85	12.27	9.72	2.74	0	0	0.47
	195.86	12.27	9.72	2.74	0	0	0.47
	195.87	12.27	9.72	2.74	0	0	0.47
	195.88	12.27	9.71	2.74	0	0	0
	195.89	12.27	9.71	2.74	0.01	0	0
	195.9	12.27	9.71	2.74	0.01	0	0
	195.91	12.27	9.71	2.74	0.01	0	0
	195.92	12.27	9.72	2.74	0.01	0	0.47
	195.93	12.27	9.72	2.74	0.01	-0.01	0.47
	195.94	12.27	9.72	2.74	0	0	0.47
	195.95	12.26	9.72	2.74	0	-0.01	0.47
	195.96	12.26	9.72	2.74	0	-0.01	0.47
	195.97	12.26	9.72	2.74	0	-0.01	0.47
	195.98	12.26	9.72	2.74	0	-0.01	0.47
	195.99	12.26	9.72	2.74	0	-0.01	0.47
	196	12.26	9.72	2.74	0	-0.01	0.47
	196.01	12.26	9.72	2.74	0	-0.01	0.47
	196.02	12.26	9.72	2.74	0	-0.01	0.47
	196.03	12.27	9.72	2.74	0	-0.01	0.94
	196.04	12.27	9.71	2.74	0.01	-0.01	0.94
	196.05	12.27	9.71	2.74	0.01	-0.01	0.94
	196.06	12.27	9.71	2.74	0.01	-0.01	0.94
	196.07	12.28	9.71	2.74	0.01	-0.01	0.94
	196.08	12.28	9.71	2.74	0.01	-0.01	0.94
	196.09	12.28	9.71	2.74	0.01	-0.01	0.47
	196.1	12.28	9.71	2.74	0.01	-0.01	0.47
	196.11	12.28	9.71	2.74	0.02	-0.01	0.47
	196.12	12.28	9.71	2.74	0.02	-0.01	0.47
	196.13	12.28	9.71	2.74	0.01	-0.01	0.47
	196.14	12.28	9.71	2.74	0.01	-0.01	0.47
	196.15	12.28	9.71	2.74	0.01	-0.01	0.47
	196.16	12.27	9.71	2.74	0.01	-0.01	0.47
	196.17	12.27	9.71	2.74	0.01	-0.01	0.47
	196.18	12.27	9.71	2.74	0.01	-0.01	0.47
	196.19	12.27	9.72	2.74	0.01	-0.01	0.47
	196.2	12.27	9.72	2.74	0.01	-0.01	0
	196.21	12.27	9.72	2.74	0.01	-0.01	0
	196.22	12.27	9.72	2.74	0.01	-0.01	0
	196.23	12.27	9.72	2.74	0.01	-0.01	0
	196.24	12.27	9.72	2.74	0	-0.01	0
	196.25	12.26	9.72	2.74	0	-0.01	0
	196.26	12.26	9.72	2.74	0	0	0
	196.27	12.26	9.72	2.74	0	0	0
	196.28	12.26	9.72	2.74	0	0	0
	196.29	12.27	9.72	2.74	0	0	0
	196.3	12.27	9.72	2.74	0	0	0
	196.31	12.27	9.71	2.74	0	0	0
	196.32	12.27	9.71	2.74	0	0	0
	196.33	12.27	9.71	2.74	0	0	0
	196.34	12.27	9.71	2.74	0	0	0
	196.35	12.27	9.71	2.74	0	0	0.41
	196.36	12.27	9.71	2.74	0	0	0.41
	196.37	12.27	9.71	2.74	0	0	0.41
	196.38	12.27	9.71	2.74	0	0	0.82
	196.39	12.27	9.71	2.74	0	0	0.82
	196.4	12.27	9.72	2.74	0	0	0.82
	196.41	12.27	9.72	2.74	0	0.01	0.82
	196.42	12.27	9.72	2.74	0	0.01	0.82
	196.43	12.27	9.72	2.74	0	0.01	0.82
	196.44	12.27	9.72	2.74	0	0.01	0.82
	196.45	12.27	9.72	2.74	0	0.01	0.82
	196.46	12.27	9.72	2.74	0	0.01	0.82
	196.47	12.27	9.72	2.74	0	0	0.82
	196.48	12.27	9.72	2.74	0	0	0.82
	196.49	12.27	9.72	2.74	0	0	0.82
	196.5	12.27	9.72	2.74	0	0	0.82
	196.51	12.27	9.72	2.74	0	0.01	0.82
	196.52	12.27	9.72	2.74	-0.01	0.01	0.41
	196.53	12.27	9.72	2.74	-0.01	0	0.41
	196.54	12.27	9.72	2.74	0	0	0.41
	196.55	12.27	9.71	2.74	0	0	0
	196.56	12.27	9.72	2.74	-0.01	0	0
	196.57	12.27	9.72	2.74	-0.01	0	0
	196.58	12.27	9.71	2.74	-0.01	0	0
	196.59	12.27	9.72	2.74	-0.01	0	0
	196.6	12.27	9.71	2.74	0	0	0
	196.61	12.27	9.72	2.74	0	0	0
	196.62	12.27	9.71	2.74	0	-0.01	0
	196.63	12.27	9.71	2.74	0	-0.01	0
	196.64	12.27	9.72	2.74	0	0	0
	196.65	12.27	9.72	2.74	0	0	0
	196.66	12.27	9.72	2.74	0	0	0
	196.67	12.27	9.72	2.74	0	0	0
	196.68	12.27	9.72	2.74	0	0	0
	196.69	12.27	9.72	2.74	0	0	0
	196.7	12.27	9.72	2.74	0	0.01	0.47
	196.71	12.27	9.72	2.74	0	0.01	0.47
	196.72	12.27	9.72	2.74	0	0.01	0.47
	196.73	12.27	9.72	2.74	0	0.01	0.47
	196.74	12.27	9.72	2.74	0	0	0.47
	196.75	12.27	9.72	2.74	0	0	0.47
	196.76	12.27	9.72	2.74	0	0	0.47
	196.77	12.27	9.72	2.74	0	0	0.47
	196.78	12.27	9.72	2.74	0	0	0.47
	196.79	12.27	9.72	2.74	0	0	0.47
	196.8	12.27	9.72	2.74	0	0	0.47
	196.81	12.27	9.72	2.74	0	0	0.47
	196.82	12.27	9.72	2.74	0	0	0.47
	196.83	12.27	9.72	2.74	0	0	0.47
	196.84	12.26	9.72	2.74	-0.01	0	0.47
	196.85	12.26	9.72	2.74	-0.01	0.01	0.47
	196.86	12.26	9.72	2.74	-0.01	0.01	0.47
	196.87	12.26	9.72	2.74	-0.01	0.01	0
	196.88	12.26	9.72	2.74	-0.01	0.01	0.41
	196.89	12.26	9.72	2.74	-0.01	0.01	0.41
	196.9	12.26	9.72	2.74	-0.01	0.01	0.88
	196.91	12.26	9.72	2.74	-0.01	0.01	0.88
	196.92	12.26	9.73	2.74	-0.01	0.01	0.88
	196.93	12.26	9.73	2.74	0	0	0.88
	196.94	12.27	9.72	2.74	0	0	0.88
	196.95	12.27	9.72	2.74	0	0	0.88
	196.96	12.27	9.72	2.74	0.01	0	0.88
	196.97	12.27	9.72	2.74	0.01	-0.01	0.88
	196.98	12.27	9.72	2.74	0.01	-0.01	0.88
	196.99	12.27	9.72	2.74	0.01	-0.01	0.88
	197	12.27	9.72	2.74	0.01	0	0.88
	197.01	12.27	9.72	2.74	0.01	0	1.35
	197.02	12.27	9.72	2.74	0	0	1.35
	197.03	12.27	9.72	2.74	0	0	1.35
	197.04	12.27	9.72	2.74	0	0.01	1.35
	197.05	12.27	9.72	2.74	-0.01	0.01	0.94
	197.06	12.26	9.72	2.74	-0.01	0.01	0.94
	197.07	12.26	9.73	2.74	-0.01	0.01	0.47
	197.08	12.26	9.72	2.74	-0.01	0.01	0.47
	197.09	12.26	9.72	2.74	-0.02	0.01	0.47
	197.1	12.26	9.72	2.74	-0.02	0.01	0.47
	197.11	12.26	9.72	2.74	-0.02	0.01	0.47
	197.12	12.26	9.72	2.74	-0.01	0.01	0.47
	197.13	12.26	9.72	2.74	-0.01	0.01	0.47
	197.14	12.26	9.72	2.74	-0.01	0.01	0.47
	197.15	12.26	9.72	2.74	-0.01	0.01	0.47
	197.16	12.27	9.72	2.74	-0.01	0.01	0.88
	197.17	12.27	9.72	2.74	-0.01	0	0.88
	197.18	12.26	9.72	2.74	-0.01	0	0.41
	197.19	12.26	9.72	2.74	-0.01	0.01	0.41
	197.2	12.26	9.72	2.74	-0.01	0.01	0.41
	197.21	12.26	9.73	2.74	-0.01	0.01	0.41
	197.22	12.26	9.73	2.74	0	0.01	0.41
	197.23	12.26	9.72	2.74	0	0.01	0.41
	197.24	12.26	9.72	2.74	0	0	0.41
	197.25	12.26	9.72	2.74	0	0	0.41
	197.26	12.26	9.72	2.74	0	0	0.41
	197.27	12.26	9.72	2.74	0	0	0.41
	197.28	12.26	9.72	2.74	0	0.01	0.41
	197.29	12.27	9.72	2.74	0	0.01	0.41
	197.3	12.27	9.72	2.74	0	0.01	0.41
	197.31	12.27	9.72	2.74	-0.01	0.01	0.41
	197.32	12.27	9.72	2.74	-0.01	0.01	0.41
	197.33	12.27	9.72	2.74	-0.01	0.01	0
	197.34	12.26	9.72	2.74	-0.01	0.01	0
	197.35	12.26	9.72	2.74	-0.01	0.01	0
	197.36	12.26	9.72	2.74	-0.01	0.01	0
	197.37	12.26	9.72	2.74	-0.01	0.01	0
	197.38	12.26	9.72	2.74	-0.01	0.01	0
	197.39	12.26	9.72	2.74	-0.01	0.01	0
	197.4	12.26	9.72	2.74	-0.01	0.01	0
	197.41	12.26	9.73	2.74	-0.01	0.01	0
	197.42	12.26	9.73	2.74	-0.01	0.01	0
	197.43	12.26	9.72	2.74	-0.01	0	0
	197.44	12.26	9.72	2.74	-0.01	0.01	0
	197.45	12.26	9.72	2.74	-0.01	0.01	0
	197.46	12.26	9.72	2.74	-0.01	0.01	0
	197.47	12.26	9.73	2.74	-0.01	0.01	0
	197.48	12.26	9.73	2.74	-0.01	0.01	0
	197.49	12.26	9.73	2.74	-0.01	0.01	0
	197.5	12.26	9.73	2.74	0	0.01	0
	197.51	12.26	9.73	2.74	-0.01	0.01	0
	197.52	12.26	9.73	2.74	-0.01	0.01	0
	197.53	12.26	9.73	2.74	-0.01	0.01	0
	197.54	12.26	9.73	2.74	-0.01	0.01	0
	197.55	12.26	9.72	2.74	0	0.01	0
	197.56	12.26	9.72	2.74	0	0.01	0
	197.57	12.27	9.72	2.74	0	0.01	0
	197.58	12.27	9.72	2.74	0	0.01	0
	197.59	12.27	9.72	2.74	0	0.01	0
	197.6	12.27	9.72	2.74	0	0.01	0
	197.61	12.27	9.72	2.74	0	0.01	0
	197.62	12.27	9.72	2.74	0	0.01	0
	197.63	12.27	9.72	2.74	0	0	0
	197.64	12.27	9.72	2.74	0	0	0
	197.65	12.27	9.72	2.74	0	0	0
	197.66	12.27	9.72	2.74	0	0	0
	197.67	12.27	9.72	2.74	0	0	0
	197.68	12.27	9.72	2.74	0	0	0
	197.69	12.27	9.72	2.74	0	0	0
	197.7	12.27	9.72	2.74	0	0	0.47
	197.71	12.27	9.72	2.74	0	0	0.47
	197.72	12.27	9.71	2.74	0	0	0.47
	197.73	12.27	9.71	2.74	0	0	0.47
	197.74	12.27	9.72	2.74	0	0	0.47
	197.75	12.27	9.72	2.74	0	0	0.47
	197.76	12.27	9.72	2.74	0	0	0.47
	197.77	12.27	9.72	2.74	0	0	0.47
	197.78	12.27	9.72	2.74	0	0	0.47
	197.79	12.27	9.72	2.74	0	0	0.47
	197.8	12.27	9.72	2.74	0	0	0.88
	197.81	12.27	9.72	2.74	0	0	0.88
	197.82	12.27	9.72	2.74	0	0	0.88
	197.83	12.27	9.72	2.74	0.01	0	0.88
	197.84	12.27	9.72	2.74	0.01	-0.01	0.88
	197.85	12.27	9.72	2.74	0.01	-0.01	0.88
	197.86	12.27	9.71	2.74	0.01	-0.01	0.88
	197.87	12.27	9.71	2.74	0.01	-0.01	0.41
	197.88	12.27	9.72	2.74	0.01	-0.01	0.41
	197.89	12.27	9.72	2.74	0.01	-0.01	0.41
	197.9	12.27	9.72	2.74	0.01	0	0.41
	197.91	12.27	9.72	2.74	0.01	-0.01	0.41
	197.92	12.27	9.72	2.74	0	-0.01	0.41
	197.93	12.27	9.72	2.74	0	0	0.41
	197.94	12.26	9.72	2.74	0	0	0.41
	197.95	12.26	9.72	2.74	-0.01	0	0.41
	197.96	12.26	9.72	2.74	-0.01	0	0.41
	197.97	12.26	9.72	2.74	-0.01	0	0
	197.98	12.26	9.72	2.74	-0.01	0	0
	197.99	12.26	9.72	2.74	-0.01	0	0
	198	12.26	9.72	2.74	-0.01	0	0
	198.01	12.26	9.72	2.74	-0.01	0	0
	198.02	12.26	9.72	2.74	-0.01	0	0.47
	198.03	12.26	9.72	2.74	0	0	0.88
	198.04	12.27	9.72	2.74	0	0	1.35
	198.05	12.27	9.72	2.74	0	-0.01	1.35
	198.06	12.27	9.72	2.74	0	-0.01	1.35
	198.07	12.27	9.72	2.74	0.01	0	1.35
	198.08	12.27	9.72	2.74	0.01	0	1.35
	198.09	12.27	9.72	2.74	0.01	-0.01	1.35
	198.1	12.27	9.71	2.74	0.01	-0.01	1.35
	198.11	12.27	9.71	2.74	0.01	-0.01	1.35
	198.12	12.27	9.71	2.74	0.01	-0.01	1.35
	198.13	12.27	9.71	2.74	0.01	-0.01	1.35
	198.14	12.27	9.71	2.74	0.01	-0.01	1.35
	198.15	12.27	9.71	2.74	0.01	-0.01	1.35
	198.16	12.27	9.71	2.74	0.01	-0.01	1.35
	198.17	12.27	9.71	2.74	0.01	-0.01	1.35
	198.18	12.27	9.71	2.74	0.01	-0.01	1.35
	198.19	12.27	9.72	2.74	0.01	-0.01	0.88
	198.2	12.27	9.71	2.74	0.01	-0.01	0.47
	198.21	12.27	9.71	2.74	0.01	-0.02	0
	198.22	12.27	9.71	2.74	0.01	-0.02	0
	198.23	12.27	9.71	2.74	0.01	-0.02	0.47
	198.24	12.27	9.71	2.74	0.01	-0.02	0.47
	198.25	12.27	9.71	2.74	0.01	-0.01	0.47
	198.26	12.27	9.71	2.74	0.01	-0.02	0.47
	198.27	12.27	9.71	2.74	0.01	-0.01	0.47
	198.28	12.27	9.71	2.74	0.01	-0.01	0.47
	198.29	12.27	9.71	2.74	0.01	-0.01	0.47
	198.3	12.27	9.71	2.74	0	-0.01	0.47
	198.31	12.27	9.72	2.74	0	0	0.47
	198.32	12.27	9.72	2.74	0	0	0.47
	198.33	12.27	9.72	2.74	0	0	0.47
	198.34	12.27	9.72	2.74	0	0	0.47
	198.35	12.27	9.72	2.74	0	0	0.47
	198.36	12.26	9.73	2.74	0	0	0.47
	198.37	12.26	9.73	2.74	0	0	0.47
	198.38	12.26	9.73	2.74	0	0	0.47
	198.39	12.26	9.73	2.74	0	0	0.47
	198.4	12.26	9.73	2.74	0	0	0
	198.41	12.26	9.72	2.74	0.01	0	0
	198.42	12.27	9.72	2.74	0.01	0	0
	198.43	12.26	9.72	2.74	0	0	0
	198.44	12.26	9.73	2.74	0	0	0
	198.45	12.26	9.73	2.74	0	0	0
	198.46	12.26	9.73	2.74	0	0	0
	198.47	12.26	9.72	2.74	0	0	0
	198.48	12.26	9.72	2.74	0	0	0
	198.49	12.26	9.72	2.74	0	-0.01	0
	198.5	12.26	9.72	2.74	0	-0.01	0
	198.51	12.26	9.72	2.74	0	0	0
	198.52	12.26	9.72	2.74	0	0	0
	198.53	12.26	9.72	2.74	0	0	0
	198.54	12.26	9.72	2.74	0	0	0
	198.55	12.26	9.72	2.74	0	0	0
	198.56	12.26	9.72	2.74	0	0	0
	198.57	12.27	9.72	2.74	0	0	0
	198.58	12.27	9.72	2.74	0	0	0
	198.59	12.27	9.72	2.74	0	0	0
	198.6	12.27	9.72	2.74	0	0	0
	198.61	12.27	9.72	2.74	0	0	0
	198.62	12.27	9.72	2.74	0	0	0
	198.63	12.27	9.72	2.74	0	0.01	0
	198.64	12.27	9.72	2.74	0	0.01	0
	198.65	12.27	9.72	2.74	0	0.01	0
	198.66	12.27	9.72	2.74	0	0.01	0
	198.67	12.27	9.72	2.74	0	0	0
	198.68	12.27	9.72	2.74	0	0	0
	198.69	12.27	9.72	2.74	0	0	0
	198.7	12.27	9.72	2.74	0	0.01	0
	198.71	12.26	9.72	2.74	0	0.01	0
	198.72	12.26	9.72	2.74	0	0.01	0
	198.73	12.27	9.72	2.74	0	0	0
	198.74	12.27	9.72	2.74	0	0	0
	198.75	12.27	9.72	2.74	0	-0.01	0
	198.76	12.27	9.72	2.74	0	-0.01	0
	198.77	12.27	9.72	2.74	0	-0.01	0
	198.78	12.27	9.72	2.74	0	-0.01	0
	198.79	12.27	9.72	2.74	0	0	0
	198.8	12.27	9.72	2.74	0	0	0
	198.81	12.27	9.71	2.74	0	-0.01	0
	198.82	12.27	9.71	2.74	0	-0.01	0
	198.83	12.27	9.71	2.74	0	-0.01	0
	198.84	12.27	9.71	2.74	0	0	0
	198.85	12.27	9.72	2.74	0	0	0
	198.86	12.27	9.72	2.74	0	0	0
	198.87	12.27	9.72	2.74	0	0	0
	198.88	12.27	9.72	2.74	0	0	0
	198.89	12.27	9.72	2.74	0	0	0
	198.9	12.27	9.72	2.74	0	0	0
	198.91	12.27	9.72	2.74	0	0	0
	198.92	12.27	9.72	2.74	0	0	0
	198.93	12.27	9.72	2.74	0	0	0
	198.94	12.26	9.73	2.74	0	0	0
	198.95	12.26	9.73	2.74	0	0.01	0
	198.96	12.26	9.73	2.74	0	0.01	0
	198.97	12.26	9.73	2.74	0	0.01	0
	198.98	12.26	9.73	2.74	0	0.01	0
	198.99	12.26	9.73	2.74	0	0.01	0
	199	12.26	9.72	2.74	0	0	0
	199.01	12.26	9.72	2.74	0	0.01	0
	199.02	12.26	9.72	2.74	0	0	0
	199.03	12.26	9.72	2.74	0	0	0
	199.04	12.26	9.72	2.74	0	0	0
	199.05	12.27	9.72	2.74	0	0	0
	199.06	12.27	9.72	2.74	0	0	0
	199.07	12.27	9.72	2.74	0	0	0
	199.08	12.27	9.71	2.74	0	0	0
	199.09	12.27	9.71	2.74	0	0	0.47
	199.1	12.27	9.71	2.74	0	0	0.47
	199.11	12.27	9.72	2.74	0	0	0.47
	199.12	12.27	9.72	2.74	0	0	0.47
	199.13	12.27	9.72	2.74	0	0	0.47
	199.14	12.27	9.72	2.74	0	0	0.47
	199.15	12.27	9.72	2.74	0	0	0.47
	199.16	12.27	9.72	2.74	0	0.01	0.47
	199.17	12.27	9.72	2.74	-0.01	0.01	0.47
	199.18	12.27	9.72	2.74	-0.01	0.01	0.47
	199.19	12.27	9.72	2.74	-0.01	0.01	0.47
	199.2	12.27	9.72	2.74	-0.01	0.01	0.47
	199.21	12.27	9.72	2.74	-0.01	0.01	0.47
	199.22	12.27	9.72	2.74	-0.01	0.01	0.47
	199.23	12.26	9.72	2.74	-0.01	0.02	0.47
	199.24	12.26	9.73	2.74	-0.01	0.02	0.47
	199.25	12.26	9.73	2.74	-0.01	0.02	0.47
	199.26	12.26	9.72	2.74	-0.01	0.01	0
	199.27	12.27	9.72	2.74	-0.01	0.01	0
	199.28	12.27	9.72	2.74	-0.01	0.01	0
	199.29	12.27	9.72	2.74	0	0.01	0
	199.3	12.27	9.72	2.74	-0.01	0	0
	199.31	12.26	9.72	2.74	-0.01	0	0
	199.32	12.26	9.72	2.74	0	0	0
	199.33	12.27	9.72	2.74	0	0	0
	199.34	12.27	9.72	2.74	0	-0.01	0
	199.35	12.27	9.72	2.74	0	-0.01	0
	199.36	12.27	9.72	2.74	0.01	-0.01	0
	199.37	12.27	9.72	2.74	0.01	-0.01	0
	199.38	12.27	9.72	2.74	0.01	-0.01	0
	199.39	12.27	9.72	2.74	0	0	0
	199.4	12.27	9.72	2.74	0	0	0
	199.41	12.27	9.72	2.74	0	0	0
	199.42	12.27	9.72	2.74	0	0	0
	199.43	12.27	9.72	2.74	0	0	0
	199.44	12.27	9.72	2.74	0	0	0
	199.45	12.26	9.72	2.74	0	0	0
	199.46	12.26	9.73	2.74	0	0	0
	199.47	12.26	9.73	2.74	0	0.01	0
	199.48	12.26	9.73	2.74	0	0.01	0
	199.49	12.26	9.73	2.74	0	0.01	0.47
	199.5	12.26	9.73	2.74	0	0.01	0.47
	199.51	12.26	9.73	2.74	0	0.01	0.47
	199.52	12.26	9.73	2.74	0	0.01	0.47
	199.53	12.26	9.73	2.74	0	0.01	0.47
	199.54	12.26	9.73	2.74	0	0.01	0.47
	199.55	12.26	9.72	2.74	0	0	0.47
	199.56	12.26	9.72	2.74	0	0	0.47
	199.57	12.26	9.72	2.74	0	0	0.47
	199.58	12.26	9.72	2.74	0	0	0.47
	199.59	12.27	9.72	2.74	0	0	0.47
	199.6	12.27	9.72	2.74	0	0	0.47
	199.61	12.27	9.72	2.74	0	0	0.47
	199.62	12.27	9.71	2.74	0	-0.01	0.47
	199.63	12.27	9.72	2.74	0	-0.01	0.47
	199.64	12.27	9.72	2.74	0	-0.01	0.47
	199.65	12.27	9.72	2.74	0	-0.01	0.47
	199.66	12.27	9.72	2.74	0	0	0
	199.67	12.26	9.72	2.74	0	0	0
	199.68	12.26	9.72	2.74	0	0	0
	199.69	12.26	9.72	2.74	0	0	0
	199.7	12.26	9.72	2.74	0	0	0
	199.71	12.27	9.72	2.74	0	0	0
	199.72	12.27	9.72	2.74	0	0	0
	199.73	12.27	9.72	2.74	0	0.01	0
	199.74	12.27	9.72	2.74	0	0.01	0
	199.75	12.27	9.72	2.74	0	0.01	0
	199.76	12.27	9.72	2.74	0	0.01	0
	199.77	12.27	9.72	2.74	0	0	0
	199.78	12.27	9.72	2.74	0	0	0
	199.79	12.27	9.72	2.74	0	0	0
	199.8	12.27	9.71	2.74	0	0	0
