DEPTH.M	:	0	Depth			
TEMP.DegC	:	1	Temperature			
CN25.mS/cm	:	2	Conductivity@25DegC			
COND.mS/cm	:	3	Conductivity			
DELT.DegC	:	4	Delta	T		
DELC.mS/cm	:	5	Delta	C		
NGAM.CPS	:	6	Natural	Gamma		

DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
49.21	11.97	7.95	1.2	0.66	-0.66	0
49.22	11.97	7.95	1.2	0.62	-0.62	0
49.23	11.97	7.95	1.2	0.58	-0.58	0
49.24	11.97	7.95	1.2	0.55	-0.55	0
49.25	11.97	7.95	1.2	0.51	-0.51	0
49.26	11.97	7.95	1.2	0.48	-0.48	0
49.27	11.97	7.95	1.2	0.44	-0.45	0
49.28	11.97	7.95	1.2	0.41	-0.42	0
49.29	11.97	7.95	1.2	0.39	-0.38	0
49.3	11.97	7.95	1.2	0.36	-0.37	0
49.31	11.97	7.95	1.2	0.34	-0.34	0
49.32	11.97	7.96	1.2	0.32	-0.32	0
49.33	11.97	7.95	1.2	0.3	-0.3	0
49.34	11.97	7.96	1.2	0.28	-0.28	0
49.35	11.96	7.96	1.2	0.26	-0.26	0
49.36	11.97	7.96	1.2	0.25	-0.25	0
49.37	11.97	7.96	1.2	0.24	-0.23	0
49.38	11.97	7.95	1.2	0.23	-0.22	0
49.39	11.97	7.95	1.2	0.22	-0.22	0
49.4	11.97	7.95	1.2	0.21	-0.21	0.41
49.41	11.98	7.95	1.2	0.2	-0.2	0.41
49.42	11.98	7.94	1.2	0.2	-0.2	0.41
49.43	11.98	7.94	1.2	0.19	-0.19	0.41
49.44	11.99	7.94	1.2	0.18	-0.19	0.41
49.45	11.99	7.94	1.2	0.17	-0.17	0.41
49.46	11.99	7.94	1.2	0.16	-0.16	0.41
49.47	11.99	7.94	1.2	0.15	-0.16	0.41
49.48	11.98	7.94	1.2	0.15	-0.15	0.41
49.49	11.98	7.94	1.2	0.14	-0.14	0.41
49.5	11.98	7.94	1.2	0.13	-0.13	0.41
49.51	11.98	7.94	1.2	0.12	-0.12	0.41
49.52	11.98	7.94	1.2	0.11	-0.11	0.41
49.53	11.98	7.94	1.2	0.1	-0.1	0.41
49.54	11.98	7.94	1.2	0.09	-0.09	0.41
49.55	11.98	7.95	1.2	0.08	-0.08	0.41
49.56	11.98	7.95	1.2	0.08	-0.07	0.41
49.57	11.98	7.94	1.2	0.07	-0.07	0
49.58	11.98	7.94	1.2	0.07	-0.07	0
49.59	11.98	7.95	1.2	0.06	-0.06	0
49.6	11.98	7.95	1.2	0.06	-0.06	0
49.61	11.98	7.95	1.2	0.05	-0.05	0
49.62	11.98	7.94	1.2	0.05	-0.05	0
49.63	11.98	7.95	1.2	0.04	-0.05	0
49.64	11.98	7.95	1.2	0.04	-0.04	0
49.65	11.98	7.95	1.2	0.04	-0.04	0
49.66	11.98	7.95	1.2	0.04	-0.04	0
49.67	11.98	7.95	1.2	0.04	-0.04	0
49.68	11.97	7.95	1.2	0.03	-0.03	0
49.69	11.97	7.95	1.2	0.03	-0.03	0
49.7	11.97	7.95	1.2	0.03	-0.03	0
49.71	11.97	7.95	1.2	0.03	-0.02	0
49.72	11.97	7.95	1.2	0.03	-0.03	0
49.73	11.97	7.95	1.2	0.03	-0.03	0.41
49.74	11.97	7.95	1.2	0.03	-0.03	0.41
49.75	11.97	7.95	1.2	0.02	-0.02	0.41
49.76	11.97	7.95	1.2	0.02	-0.02	0.41
49.77	11.97	7.95	1.2	0.02	-0.02	0.41
49.78	11.97	7.95	1.2	0.02	-0.02	0.41
49.79	11.97	7.95	1.2	0.02	-0.02	0.41
49.8	11.97	7.95	1.2	0.02	-0.02	0.41
49.81	11.97	7.95	1.2	0.02	-0.02	0.41
49.82	11.97	7.95	1.2	0.02	-0.01	0.41
49.83	11.97	7.95	1.2	0.02	-0.02	0.41
49.84	11.97	7.95	1.2	0.02	-0.02	0.41
49.85	11.97	7.95	1.2	0.02	-0.01	0.41
49.86	11.97	7.95	1.2	0.02	-0.02	0.41
49.87	11.97	7.95	1.2	0.02	-0.02	0.41
49.88	11.97	7.95	1.2	0.02	-0.02	0.41
49.89	11.98	7.95	1.2	0.02	-0.02	0.41
49.9	11.98	7.95	1.2	0.02	-0.01	0
49.91	11.98	7.95	1.2	0.02	-0.02	0
49.92	11.98	7.94	1.2	0.02	-0.02	0
49.93	11.98	7.94	1.2	0.02	-0.02	0
49.94	11.98	7.94	1.2	0.02	-0.01	0
49.95	11.98	7.95	1.2	0.01	-0.01	0
49.96	11.98	7.95	1.2	0.01	-0.01	0
49.97	11.97	7.95	1.2	0.01	-0.01	0
49.98	11.97	7.95	1.2	0.01	0	0
49.99	11.97	7.95	1.2	0	0	0
50	11.97	7.95	1.2	0	0	0
50.01	11.97	7.95	1.2	0	0	0
50.02	11.97	7.95	1.2	0	0	0
50.03	11.97	7.95	1.2	0	0	0
50.04	11.97	7.95	1.2	0	0	0
50.05	11.97	7.95	1.2	0	0	0
50.06	11.97	7.95	1.2	0	0.01	0
50.07	11.97	7.95	1.2	0	0	0
50.08	11.97	7.95	1.2	0	0	0
50.09	11.97	7.95	1.2	0	0	0
50.1	11.97	7.95	1.2	0	0	0
50.11	11.97	7.95	1.2	0	0	0
50.12	11.97	7.95	1.2	0	0	0
50.13	11.97	7.95	1.2	0	0.01	0
50.14	11.97	7.95	1.2	0	0	0
50.15	11.97	7.95	1.2	0	0	0
50.16	11.97	7.95	1.2	0	0	0
50.17	11.98	7.95	1.2	0	0	0
50.18	11.98	7.95	1.2	0.01	-0.01	0
50.19	11.98	7.94	1.2	0.01	-0.01	0
50.2	11.98	7.94	1.2	0.01	-0.01	0
50.21	11.98	7.94	1.2	0.01	-0.01	0
50.22	11.98	7.94	1.2	0.01	-0.01	0
50.23	11.98	7.94	1.2	0.01	-0.01	0
50.24	11.99	7.94	1.2	0.01	-0.01	0
50.25	11.99	7.94	1.2	0.01	-0.01	0
50.26	11.98	7.94	1.2	0.01	-0.01	0
50.27	11.98	7.94	1.2	0.01	-0.02	0
50.28	11.98	7.94	1.2	0.01	-0.02	0
50.29	11.98	7.94	1.2	0.01	-0.01	0
50.3	11.98	7.94	1.2	0.01	-0.01	0
50.31	11.98	7.94	1.2	0.01	-0.01	0
50.32	11.98	7.95	1.2	0.01	-0.01	0.47
50.33	11.98	7.95	1.2	0.01	-0.01	0.47
50.34	11.97	7.95	1.2	0.01	-0.01	0.47
50.35	11.97	7.95	1.2	0.01	-0.01	0.47
50.36	11.98	7.95	1.2	0.01	-0.01	0.47
50.37	11.98	7.95	1.2	0.01	-0.01	0.47
50.38	11.98	7.95	1.2	0	0	0.47
50.39	11.97	7.95	1.2	0	0	0.47
50.4	11.97	7.95	1.2	0	0	0.47
50.41	11.97	7.95	1.2	-0.01	0.01	0.47
50.42	11.97	7.95	1.2	-0.01	0.01	0.47
50.43	11.97	7.95	1.2	-0.01	0.02	0.47
50.44	11.97	7.95	1.2	-0.01	0.02	0.47
50.45	11.97	7.95	1.2	-0.01	0.02	0.47
50.46	11.97	7.95	1.2	-0.01	0.02	0.47
50.47	11.97	7.95	1.2	-0.01	0.02	0.47
50.48	11.97	7.95	1.2	-0.01	0.02	0.47
50.49	11.97	7.95	1.2	-0.01	0.01	0
50.5	11.97	7.95	1.2	-0.01	0.01	0
50.51	11.97	7.95	1.2	-0.01	0.01	0
50.52	11.97	7.95	1.2	-0.01	0.01	0
50.53	11.97	7.95	1.2	-0.01	0.01	0
50.54	11.97	7.95	1.2	-0.01	0.01	0
50.55	11.97	7.95	1.2	-0.01	0	0
50.56	11.97	7.95	1.2	-0.01	0.01	0
50.57	11.97	7.95	1.2	-0.01	0	0
50.58	11.97	7.95	1.2	-0.01	0	0
50.59	11.98	7.95	1.2	0	0	0
50.6	11.98	7.95	1.2	0	0	0
50.61	11.98	7.95	1.2	0	0	0.41
50.62	11.98	7.94	1.2	0	0	0.41
50.63	11.98	7.95	1.2	0	0	0.41
50.64	11.98	7.94	1.2	0	0	0.82
50.65	11.98	7.94	1.2	0	0	0.82
50.66	11.98	7.94	1.2	0	0	0.82
50.67	11.98	7.94	1.2	0.01	0	0.82
50.68	11.98	7.94	1.2	0.01	-0.01	0.82
50.69	11.98	7.95	1.2	0.01	-0.01	0.82
50.7	11.98	7.94	1.2	0.01	-0.01	0.82
50.71	11.98	7.94	1.2	0.01	-0.01	0.82
50.72	11.98	7.95	1.2	0	0	0.82
50.73	11.98	7.95	1.2	0.01	0	0.82
50.74	11.98	7.94	1.2	0.01	-0.01	0.82
50.75	11.98	7.94	1.2	0.01	-0.01	0.82
50.76	11.98	7.94	1.2	0.01	-0.01	0.82
50.77	11.98	7.94	1.2	0.01	-0.02	0.82
50.78	11.98	7.94	1.2	0.01	-0.01	0.41
50.79	11.98	7.94	1.2	0.01	-0.01	0.41
50.8	11.98	7.94	1.2	0.01	-0.01	0.41
50.81	11.98	7.94	1.2	0.01	-0.01	0
50.82	11.98	7.94	1.2	0.01	-0.01	0
50.83	11.98	7.94	1.2	0.01	-0.01	0
50.84	11.98	7.94	1.2	0.01	-0.01	0
50.85	11.98	7.94	1.2	0.01	-0.01	0
50.86	11.98	7.95	1.2	0.01	0	0.47
50.87	11.98	7.94	1.2	0	0	0.47
50.88	11.98	7.94	1.2	0	0	0.47
50.89	11.98	7.94	1.2	0	0	0.47
50.9	11.98	7.94	1.2	0	0	0.47
50.91	11.98	7.95	1.2	0	0	0.47
50.92	11.98	7.95	1.2	0	0	0.47
50.93	11.98	7.94	1.2	0	0	0.47
50.94	11.98	7.94	1.2	0	-0.01	0.47
50.95	11.98	7.95	1.2	0	0	0.47
50.96	11.98	7.94	1.2	0.01	0	0.47
50.97	11.98	7.94	1.2	0.01	-0.01	0.47
50.98	11.98	7.94	1.2	0.01	-0.01	0.47
50.99	11.98	7.94	1.2	0.01	-0.01	0.47
51	11.98	7.94	1.2	0.01	-0.01	0.47
51.01	11.98	7.94	1.2	0.01	-0.01	0.47
51.02	11.98	7.94	1.2	0.01	-0.01	0.47
51.03	11.98	7.94	1.2	0.01	-0.01	0
51.04	11.98	7.94	1.2	0.01	-0.01	0
51.05	11.98	7.94	1.2	0.01	-0.01	0
51.06	11.98	7.94	1.2	0	-0.01	0
51.07	11.98	7.95	1.2	0	0	0
51.08	11.97	7.95	1.2	0	0	0
51.09	11.97	7.95	1.2	0	0	0
51.1	11.97	7.95	1.2	0	0	0
51.11	11.97	7.95	1.2	0	0	0
51.12	11.97	7.95	1.2	0	0	0
51.13	11.97	7.95	1.2	0	0	0
51.14	11.97	7.95	1.2	0	0	0
51.15	11.97	7.95	1.2	0	0	0
51.16	11.97	7.95	1.2	0	0.01	0
51.17	11.97	7.95	1.2	0	0	0
51.18	11.98	7.95	1.2	0	0	0
51.19	11.98	7.95	1.2	0	0.01	0
51.2	11.98	7.95	1.2	0	0.01	0
51.21	11.98	7.94	1.2	0	0.01	0
51.22	11.98	7.94	1.2	0	0	0
51.23	11.98	7.94	1.2	0	0	0
51.24	11.99	7.94	1.2	0	0	0
51.25	11.99	7.93	1.2	0	-0.01	0
51.26	11.99	7.93	1.2	0.01	-0.01	0
51.27	11.99	7.94	1.2	0.01	0	0
51.28	11.99	7.94	1.2	0.01	0	0
51.29	11.99	7.93	1.2	0.01	-0.01	0
51.3	11.99	7.93	1.2	0.01	-0.01	0
51.31	11.99	7.93	1.2	0.01	-0.01	0
51.32	11.99	7.93	1.2	0.01	-0.02	0
51.33	11.99	7.93	1.2	0.01	-0.01	0
51.34	11.99	7.94	1.2	0.01	-0.01	0
51.35	11.98	7.94	1.2	0.01	-0.01	0
51.36	11.98	7.94	1.2	0.01	0	0
51.37	11.98	7.94	1.2	0.01	0	0
51.38	11.98	7.94	1.2	0.01	-0.01	0
51.39	11.98	7.94	1.2	0.01	-0.01	0
51.4	11.98	7.95	1.2	0.01	-0.01	0
51.41	11.98	7.95	1.2	0.01	0	0
51.42	11.98	7.94	1.2	0.01	-0.01	0
51.43	11.98	7.94	1.2	0.01	-0.01	0
51.44	11.98	7.94	1.2	0.01	-0.02	0
51.45	11.98	7.94	1.2	0.01	-0.01	0.47
51.46	11.98	7.94	1.2	0.01	-0.01	0.47
51.47	11.98	7.94	1.2	0.01	-0.01	0.47
51.48	11.98	7.94	1.2	0.01	-0.01	0.47
51.49	11.98	7.94	1.2	0.01	-0.01	0.47
51.5	11.98	7.94	1.2	0.01	-0.01	0.47
51.51	11.98	7.94	1.2	0.01	-0.01	0.47
51.52	11.98	7.94	1.2	0.01	-0.01	0.47
51.53	11.98	7.94	1.2	0.01	-0.01	0.47
51.54	11.98	7.94	1.2	0.01	-0.01	0.47
51.55	11.98	7.95	1.2	0.01	-0.01	0.47
51.56	11.98	7.95	1.2	0	0	0.47
51.57	11.97	7.95	1.2	0	0	0.47
51.58	11.97	7.95	1.2	0	0	0.47
51.59	11.97	7.95	1.2	0	0	0.47
51.6	11.97	7.95	1.2	0	0	0.47
51.61	11.98	7.95	1.2	0	0	0.47
51.62	11.98	7.95	1.2	0	0	0
51.63	11.98	7.95	1.2	0	0	0
51.64	11.98	7.94	1.2	0	0	0
51.65	11.98	7.94	1.2	0	0	0
51.66	11.98	7.94	1.2	0	0	0
51.67	11.99	7.94	1.2	0.01	-0.01	0
51.68	11.99	7.93	1.2	0.01	-0.02	0
51.69	11.99	7.93	1.2	0.01	-0.01	0
51.7	11.99	7.93	1.2	0.01	-0.01	0
51.71	11.99	7.94	1.2	0.01	-0.01	0
51.72	11.99	7.94	1.2	0.01	-0.01	0
51.73	11.98	7.94	1.2	0.01	0	0
51.74	11.99	7.94	1.2	0	0	0
51.75	11.99	7.94	1.2	0	-0.01	0
51.76	11.99	7.94	1.2	0	0	0
51.77	11.99	7.94	1.2	0	0	0
51.78	11.98	7.94	1.2	0	0	0
51.79	11.98	7.94	1.2	0	0	0
51.8	11.98	7.94	1.2	0	-0.01	0
51.81	11.98	7.94	1.2	0	-0.01	0
51.82	11.99	7.93	1.2	0.01	0	0
51.83	11.99	7.93	1.2	0.01	-0.01	0
51.84	11.99	7.93	1.2	0.01	-0.01	0
51.85	11.99	7.93	1.2	0.01	-0.01	0
51.86	11.99	7.94	1.2	0.01	-0.01	0
51.87	11.99	7.94	1.2	0.01	-0.01	0
51.88	11.99	7.93	1.2	0.01	-0.01	0
51.89	11.99	7.94	1.2	0.01	-0.01	0
51.9	11.99	7.94	1.2	0.01	-0.01	0
51.91	11.98	7.94	1.2	0.01	-0.01	0
51.92	11.98	7.94	1.2	0	0	0.47
51.93	11.98	7.94	1.2	0	0	0.47
51.94	11.98	7.95	1.2	0	0	0.47
51.95	11.98	7.95	1.2	-0.01	0	0.47
51.96	11.98	7.95	1.2	-0.01	0.01	0.47
51.97	11.98	7.95	1.2	-0.01	0.01	0.47
51.98	11.98	7.95	1.2	-0.01	0	0.47
51.99	11.98	7.95	1.2	0	0	0.47
52	11.98	7.94	1.2	0	0	0.47
52.01	11.98	7.95	1.2	0	0	0.47
52.02	11.98	7.95	1.2	0	0	0.47
52.03	11.98	7.94	1.2	0	0	0.47
52.04	11.98	7.94	1.2	0	0	0.47
52.05	11.98	7.94	1.2	0.01	0	0.47
52.06	11.99	7.94	1.2	0.01	-0.01	0.47
52.07	11.99	7.93	1.2	0.01	-0.01	0.47
52.08	11.99	7.93	1.2	0.02	-0.01	0.47
52.09	11.99	7.93	1.2	0.01	-0.02	0.47
52.1	11.99	7.94	1.2	0.02	-0.02	0.47
52.11	11.99	7.94	1.2	0.02	-0.02	0.47
52.12	11.99	7.93	1.2	0.02	-0.02	0.47
52.13	11.99	7.93	1.2	0.02	-0.02	0.47
52.14	12	7.93	1.2	0.03	-0.03	0.47
52.15	12	7.92	1.2	0.02	-0.03	0.47
52.16	11.99	7.93	1.2	0.02	-0.02	0.47
52.17	11.99	7.93	1.2	0.02	-0.02	0.47
52.18	11.99	7.93	1.2	0.01	-0.01	0.47
52.19	11.99	7.94	1.2	0.01	-0.01	0.47
52.2	11.98	7.94	1.2	0	0	0.47
52.21	11.98	7.94	1.2	0	0	0.47
52.22	11.98	7.94	1.2	0	0	0.47
52.23	11.98	7.94	1.2	-0.01	0.01	0.94
52.24	11.97	7.95	1.2	-0.01	0.01	0.94
52.25	11.97	7.95	1.2	-0.02	0.02	0.94
52.26	11.97	7.95	1.2	-0.02	0.02	0.47
52.27	11.97	7.95	1.2	-0.02	0.01	0.47
52.28	11.97	7.95	1.2	-0.02	0.02	0.47
52.29	11.97	7.95	1.2	-0.02	0.02	0.47
52.3	11.97	7.95	1.2	-0.02	0.02	0.47
52.31	11.97	7.95	1.2	-0.02	0.02	0.47
52.32	11.97	7.95	1.2	-0.02	0.01	0.47
52.33	11.98	7.95	1.2	-0.01	0.01	0.47
52.34	11.98	7.95	1.2	-0.01	0.01	0.47
52.35	11.98	7.94	1.2	0	0	0.47
52.36	11.98	7.94	1.2	0	-0.01	0.47
52.37	11.98	7.94	1.2	0	0	0.47
52.38	11.98	7.94	1.2	0	0	0.47
52.39	11.98	7.94	1.2	0	-0.01	0.47
52.4	11.98	7.94	1.2	0	-0.01	0
52.41	11.98	7.94	1.2	0	0	0
52.42	11.98	7.94	1.2	0	0	0
52.43	11.98	7.94	1.2	0	0	0
52.44	11.98	7.94	1.2	0	0	0
52.45	11.98	7.95	1.2	0	0.01	0
52.46	11.98	7.95	1.2	-0.01	0.01	0
52.47	11.97	7.95	1.2	-0.01	0.01	0
52.48	11.98	7.94	1.2	-0.01	0	0
52.49	11.98	7.95	1.2	-0.01	0.01	0
52.5	11.98	7.94	1.2	0	0.01	0
52.51	11.98	7.94	1.2	0	0	0
52.52	11.98	7.94	1.2	0	0	0
52.53	11.98	7.94	1.2	0	0	0
52.54	11.98	7.95	1.2	0	0	0
52.55	11.98	7.95	1.2	0	0	0
52.56	11.98	7.94	1.2	0	-0.01	0
52.57	11.98	7.94	1.2	0.01	-0.01	0
52.58	11.98	7.94	1.2	0.01	-0.01	0
52.59	11.98	7.94	1.2	0.01	-0.01	0
52.6	11.98	7.94	1.2	0.01	-0.01	0
52.61	11.98	7.94	1.2	0	-0.01	0
52.62	11.98	7.95	1.2	0	0	0
52.63	11.98	7.94	1.2	0	0	0
52.64	11.98	7.94	1.2	0	0	0
52.65	11.98	7.94	1.2	0	0	0
52.66	11.98	7.94	1.2	0	0	0
52.67	11.98	7.94	1.2	-0.01	0.01	0
52.68	11.98	7.94	1.2	-0.01	0.01	0
52.69	11.98	7.94	1.2	-0.01	0.01	0
52.7	11.98	7.94	1.2	-0.01	0	0
52.71	11.98	7.94	1.2	0	0	0
52.72	11.99	7.94	1.2	0	0	0
52.73	11.99	7.94	1.2	0	0	0
52.74	11.99	7.93	1.2	0	0	0
52.75	11.99	7.94	1.2	0	0	0
52.76	11.98	7.94	1.2	0	0	0
52.77	11.98	7.94	1.2	0	0	0
52.78	11.98	7.94	1.2	0	0	0
52.79	11.98	7.94	1.2	0	0.01	0
52.8	11.98	7.94	1.2	0	0	0
52.81	11.98	7.94	1.2	-0.01	0.01	0
52.82	11.98	7.95	1.2	-0.01	0.02	0
52.83	11.98	7.94	1.2	-0.01	0.01	0
52.84	11.98	7.95	1.2	-0.01	0.01	0
52.85	11.97	7.95	1.2	-0.01	0.01	0
52.86	11.97	7.95	1.2	-0.01	0.01	0
52.87	11.97	7.95	1.2	-0.01	0.02	0
52.88	11.98	7.95	1.2	-0.01	0.01	0
52.89	11.98	7.95	1.2	-0.01	0.01	0
52.9	11.98	7.95	1.2	-0.01	0.01	0
52.91	11.97	7.95	1.2	-0.01	0.01	0
52.92	11.97	7.95	1.2	-0.01	0	0
52.93	11.97	7.95	1.2	-0.01	0	0
52.94	11.97	7.95	1.2	0	0.01	0
52.95	11.97	7.95	1.2	0	0	0
52.96	11.98	7.95	1.2	0	0	0
52.97	11.98	7.95	1.2	0	0	0
52.98	11.98	7.95	1.2	0	0	0
52.99	11.98	7.94	1.2	0	0	0
53	11.98	7.94	1.2	0	0	0
53.01	11.98	7.94	1.2	0	0	0
53.02	11.98	7.94	1.2	0	0	0
53.03	11.98	7.94	1.2	0	0	0
53.04	11.98	7.94	1.2	0	0	0
53.05	11.98	7.94	1.2	0	0	0
53.06	11.98	7.94	1.2	0	0.01	0
53.07	11.98	7.94	1.2	-0.01	0.01	0
53.08	11.98	7.94	1.2	-0.01	0.01	0.47
53.09	11.98	7.94	1.2	-0.01	0	0.47
53.1	11.98	7.94	1.2	-0.01	0.01	0.47
53.11	11.98	7.94	1.2	-0.01	0.01	0.47
53.12	11.98	7.94	1.2	-0.02	0.01	0.47
53.13	11.98	7.94	1.2	-0.02	0.02	0.47
53.14	11.98	7.94	1.2	-0.02	0.02	0.47
53.15	11.98	7.94	1.2	-0.02	0.01	0.47
53.16	11.98	7.94	1.2	-0.01	0.01	0.47
53.17	11.98	7.94	1.2	-0.01	0	0.47
53.18	11.99	7.94	1.2	0	0	0.47
53.19	11.99	7.94	1.2	0	-0.01	0.47
53.2	11.99	7.93	1.2	0.01	-0.01	0.47
53.21	11.99	7.93	1.2	0.01	-0.01	0.47
53.22	11.99	7.93	1.2	0.01	-0.01	0.47
53.23	11.99	7.93	1.2	0.02	-0.01	0.47
53.24	11.99	7.93	1.2	0.02	-0.02	0.47
53.25	11.99	7.93	1.2	0.02	-0.03	0
53.26	11.99	7.94	1.2	0.02	-0.02	0
53.27	11.99	7.94	1.2	0.02	-0.02	0
53.28	11.98	7.94	1.2	0.01	-0.01	0
53.29	11.98	7.94	1.2	0	-0.01	0
53.3	11.97	7.95	1.2	0	0	0
53.31	11.97	7.95	1.2	0	0.01	0
53.32	11.97	7.95	1.2	-0.01	0	0
53.33	11.97	7.95	1.2	-0.01	0.01	0
53.34	11.97	7.95	1.2	-0.01	0.01	0
53.35	11.97	7.96	1.2	-0.01	0.02	0
53.36	11.97	7.96	1.2	-0.01	0.01	0
53.37	11.97	7.95	1.2	-0.01	0.01	0
53.38	11.97	7.95	1.2	-0.01	0.01	0
53.39	11.98	7.95	1.2	0	0.01	0
53.4	11.98	7.95	1.2	0	0	0
53.41	11.98	7.94	1.2	0	0	0
53.42	11.98	7.94	1.2	0	0	0
53.43	11.98	7.94	1.2	0	0	0
53.44	11.98	7.94	1.2	0	-0.01	0
53.45	11.98	7.94	1.2	0.01	-0.01	0.47
53.46	11.98	7.94	1.2	0.01	-0.01	0.47
53.47	11.98	7.94	1.2	0.01	-0.01	0.47
53.48	11.98	7.94	1.2	0.01	-0.01	0.47
53.49	11.98	7.94	1.2	0	-0.01	0.47
53.5	11.98	7.94	1.2	0	-0.01	0.47
53.51	11.98	7.94	1.2	0	0	0.47
53.52	11.98	7.94	1.2	0	0	0.47
53.53	11.98	7.94	1.2	0	-0.01	0.47
53.54	11.98	7.94	1.2	0	-0.01	0.47
53.55	11.98	7.94	1.2	0	0	0.47
53.56	11.98	7.94	1.2	0	0	0.47
53.57	11.98	7.94	1.2	0	0	0.47
53.58	11.98	7.94	1.2	0	0	0.47
53.59	11.98	7.95	1.2	0	0.01	0.47
53.6	11.98	7.95	1.2	0	0.01	0.47
53.61	11.98	7.95	1.2	0	0	0.47
53.62	11.98	7.94	1.2	0	0	0
53.63	11.98	7.94	1.2	0	0	0
53.64	11.98	7.94	1.2	0	0	0
53.65	11.98	7.94	1.2	0	0	0
53.66	11.98	7.94	1.2	0	0	0
53.67	11.98	7.94	1.2	0	0	0
53.68	11.98	7.94	1.2	0	0	0
53.69	11.99	7.94	1.2	0	0	0
53.7	11.99	7.93	1.2	0	-0.01	0
53.71	11.99	7.94	1.2	0	0	0
53.72	11.99	7.93	1.2	0	0	0
53.73	11.99	7.93	1.2	0	0	0
53.74	11.99	7.93	1.2	0	0	0
53.75	11.99	7.93	1.2	0	0	0
53.76	11.99	7.93	1.2	0.01	0	0
53.77	11.99	7.93	1.2	0.01	-0.01	0
53.78	11.99	7.93	1.2	0.01	-0.01	0
53.79	11.99	7.93	1.2	0.01	-0.01	0
53.8	11.99	7.93	1.2	0.01	-0.01	0
53.81	11.99	7.94	1.2	0.01	-0.01	0
53.82	11.99	7.94	1.2	0.01	-0.01	0
53.83	11.98	7.94	1.2	0.01	-0.01	0
53.84	11.98	7.94	1.2	0.01	-0.01	0
53.85	11.98	7.94	1.2	0.01	-0.01	0
53.86	11.98	7.95	1.2	0	0	0
53.87	11.98	7.95	1.2	0	0	0
53.88	11.98	7.95	1.2	0	0	0
53.89	11.97	7.95	1.2	0	0	0
53.9	11.97	7.95	1.2	0	0	0
53.91	11.98	7.95	1.2	0	0	0
53.92	11.98	7.95	1.2	0.01	0	0
53.93	11.98	7.94	1.2	0.01	-0.01	0
53.94	11.98	7.94	1.2	0.01	-0.01	0
53.95	11.98	7.94	1.2	0.01	-0.01	0
53.96	11.98	7.94	1.2	0.01	0	0
53.97	11.98	7.94	1.2	0	-0.01	0
53.98	11.98	7.94	1.2	0	-0.01	0
53.99	11.98	7.94	1.2	0	0	0
54	11.98	7.94	1.2	0	0	0
54.01	11.98	7.94	1.2	0	0	0
54.02	11.98	7.94	1.2	0	0	0
54.03	11.98	7.94	1.2	0	0	0
54.04	11.98	7.94	1.2	0	0	0
54.05	11.98	7.94	1.2	0	0	0
54.06	11.98	7.94	1.2	0	0	0
54.07	11.98	7.94	1.2	0	0	0
54.08	11.98	7.94	1.2	0	0	0
54.09	11.98	7.94	1.2	0	0	0
54.1	11.98	7.94	1.2	0	0	0
54.11	11.98	7.94	1.2	0	0	0
54.12	11.98	7.94	1.2	0	0	0
54.13	11.98	7.94	1.2	0	0	0
54.14	11.98	7.94	1.2	0	0	0
54.15	11.98	7.95	1.2	0	0.01	0
54.16	11.98	7.95	1.2	-0.01	0.01	0
54.17	11.97	7.95	1.2	-0.01	0.01	0
54.18	11.97	7.95	1.2	-0.01	0.01	0
54.19	11.97	7.95	1.2	-0.02	0.01	0
54.2	11.97	7.95	1.2	-0.02	0.02	0
54.21	11.97	7.95	1.2	-0.02	0.02	0
54.22	11.97	7.95	1.2	-0.02	0.02	0
54.23	11.97	7.95	1.2	-0.02	0.02	0
54.24	11.98	7.95	1.2	-0.02	0.02	0
54.25	11.98	7.95	1.2	-0.01	0.01	0
54.26	11.98	7.94	1.2	-0.01	0	0
54.27	11.98	7.94	1.2	0	0	0
54.28	11.98	7.94	1.2	0.01	0	0
54.29	11.98	7.94	1.2	0.01	-0.01	0
54.3	11.99	7.94	1.2	0.01	-0.02	0
54.31	11.99	7.93	1.2	0.02	-0.02	0
54.32	11.99	7.94	1.2	0.02	-0.02	0
54.33	11.99	7.94	1.2	0.02	-0.02	0.41
54.34	11.99	7.93	1.2	0.02	-0.02	0.41
54.35	11.99	7.94	1.2	0.02	-0.02	0.41
54.36	11.99	7.94	1.2	0.01	-0.01	0.41
54.37	11.98	7.94	1.2	0.01	-0.01	0.41
54.38	11.98	7.94	1.2	0.01	-0.01	0.41
54.39	11.98	7.94	1.2	0	-0.01	0.41
54.4	11.98	7.94	1.2	0	0	0.41
54.41	11.98	7.95	1.2	0	0.01	0.41
54.42	11.98	7.95	1.2	0	0.01	0.41
54.43	11.98	7.95	1.2	-0.01	0.01	0.41
54.44	11.97	7.95	1.2	-0.01	0.01	0.41
54.45	11.97	7.95	1.2	-0.01	0.01	0.41
54.46	11.97	7.95	1.2	-0.01	0.01	0.41
54.47	11.97	7.95	1.2	-0.01	0.01	0.41
54.48	11.97	7.95	1.2	-0.01	0.02	0.41
54.49	11.97	7.95	1.2	-0.01	0.02	0.41
54.5	11.97	7.95	1.2	-0.01	0.02	0
54.51	11.97	7.95	1.2	-0.01	0.01	0
54.52	11.97	7.96	1.2	-0.01	0.02	0
54.53	11.97	7.95	1.2	-0.01	0.01	0
54.54	11.97	7.95	1.2	-0.01	0.01	0
