D,T
-184.15,16.97
-184.21,16.97
-184.27,16.97
-184.33,16.98
-184.39,16.98
-184.45,16.98
-184.51,16.98
-184.57,16.97
-184.63,16.98
-184.69,16.98
-184.75,16.97
-184.81,16.97
-184.87,16.98
-184.93,16.97
-184.99,16.97
-185.05,16.98
-185.11,16.98
-185.17,16.98
-185.23,16.98
-185.29,16.97
-185.35,16.98
-185.41,16.97
-185.47,16.97
-185.53,16.98
-185.59,16.97
-185.65,16.98
-185.71,16.98
-185.77,16.97
-185.83,16.98
-185.89,16.97
-185.95,16.98
-186.01,16.98
-186.07,16.98
-186.13,16.97
-186.19,16.98
-186.25,16.99
-186.31,16.98
-186.37,16.98
-186.43,16.98
-186.49,16.98
-186.55,16.97
-186.61,16.98
-186.67,16.98
-186.73,16.97
-186.79,16.97
-186.85,16.98
-186.91,16.98
-186.97,16.98
-187.03,16.97
-187.09,16.98
-187.15,16.98
-187.21,16.98
-187.27,16.98
-187.33,16.98
-187.39,16.98
-187.45,16.98
-187.51,16.98
-187.57,16.97
-187.63,16.97
-187.69,16.98
-187.75,16.98
-187.81,16.97
-187.87,16.98
-187.93,16.97
-187.99,16.97
-188.05,16.98
-188.11,16.98
-188.17,16.98
-188.23,16.98
-188.29,16.98
-188.35,16.98
-188.41,16.98
-188.47,16.98
-188.53,16.98
-188.59,16.98
-188.65,16.98
-188.71,16.97
-188.77,16.99
-188.83,16.98
-188.89,16.97
-188.95,16.98
-189.01,16.98
-189.07,16.98
-189.13,16.98
-189.19,16.98
-189.25,16.98
-189.31,16.99
-189.37,16.98
-189.43,16.98
-189.49,16.97
-189.55,16.98
-189.61,16.98
-189.67,16.98
-189.73,16.98
-189.79,16.97
-189.85,16.98
-189.91,16.98
-189.97,16.98
-190.03,16.99
-190.09,16.98
-190.15,16.98
-190.21,16.98
-190.27,16.98
-190.33,16.97
-190.39,16.99
-190.45,16.99
-190.51,16.98
-190.57,16.98
-190.63,16.98
-190.69,16.99
-190.75,16.98
-190.81,16.98
-190.87,16.98
-190.93,16.98
-190.99,16.98
-191.05,16.98
-191.11,16.98
-191.17,16.98
-191.23,16.98
-191.29,16.99
-191.35,16.98
-191.41,16.98
-191.47,16.98
-191.53,16.98
-191.59,16.98
-191.65,16.98
-191.71,16.98
-191.77,16.98
-191.83,16.97
-191.89,16.98
-191.95,16.98
-192.01,16.98
-192.07,16.98
-192.13,16.98
-192.19,16.98
-192.25,16.98
-192.31,16.99
-192.37,16.98
-192.43,16.98
-192.49,16.98
-192.55,16.98
-192.61,16.98
-192.67,16.98
-192.73,16.98
-192.79,16.98
-192.85,16.99
-192.91,16.98
-192.97,16.98
-193.03,16.98
-193.09,16.98
-193.15,16.98
-193.21,16.97
-193.27,16.98
-193.33,16.98
-193.39,16.98
-193.45,16.98
-193.51,16.99
-193.57,16.98
-193.63,16.98
-193.69,16.98
-193.75,16.98
-193.81,16.98
-193.87,16.97
-193.93,16.98
-193.99,16.98
-194.05,16.98
-194.11,16.99
-194.17,16.98
-194.23,16.98
-194.29,16.98
-194.35,16.99
-194.41,16.99
-194.47,16.98
-194.53,16.98
-194.59,16.98
-194.65,16.98
-194.71,16.98
-194.77,16.98
-194.83,16.98
-194.89,16.98
-194.95,16.98
-195.01,16.99
-195.07,16.98
-195.13,16.98
-195.19,16.97
-195.25,16.99
-195.31,16.99
-195.37,16.99
-195.43,16.99
-195.49,16.99
-195.55,16.98
-195.61,16.98
-195.67,16.97
-195.73,16.98
-195.79,16.99
-195.85,16.98
-195.91,16.97
-195.97,16.98
-196.03,16.98
-196.09,16.98
-196.15,16.99
-196.21,16.98
-196.27,16.98
-196.33,16.98
-196.39,16.98
-196.45,16.97
-196.51,16.98
-196.57,16.98
-196.63,16.97
-196.69,16.98
-196.75,16.98
-196.81,16.97
-196.87,16.98
-196.93,16.98
-196.99,16.98
-197.05,16.98
-197.11,16.98
-197.17,16.98
-197.23,16.99
-197.29,16.98
-197.35,16.98
-197.41,16.99
-197.47,16.98
-197.53,16.98
-197.59,16.98
-197.65,16.98
-197.71,16.98
-197.77,16.99
-197.83,16.98
-197.89,16.98
-197.95,16.97
-198.01,16.99
-198.07,16.98
-198.13,16.98
-198.19,16.98
-198.25,16.98
-198.31,16.98
-198.37,16.98
-198.43,16.98
-198.49,16.99
-198.55,16.98
-198.61,16.98
-198.67,16.98
-198.73,16.99
-198.79,16.98
-198.85,16.98
-198.91,16.98
-198.97,16.98
-199.03,16.98
-199.09,16.98
-199.15,16.98
-199.21,16.99
-199.27,16.98
-199.33,16.98
-199.39,16.98
-199.45,16.99
-199.51,16.98
-199.57,16.98
-199.63,16.98
-199.69,16.98
-199.75,16.98
-199.81,16.99
-199.87,16.98
-199.93,16.98
-199.99,16.98
-200.05,16.98
-200.11,16.98
-200.17,16.99
-200.23,16.98
-200.29,16.98
-200.35,16.98
-200.41,16.98
-200.47,16.97
-200.53,16.98
-200.59,16.99
-200.65,16.98
-200.71,16.98
-200.77,16.97
-200.83,16.98
-200.89,16.98
-200.95,16.98
-201.01,16.99
-201.07,16.99
-201.13,16.98
-201.19,16.97
-201.25,16.98
-201.31,16.98
-201.37,16.97
-201.43,16.98
-201.49,16.98
-201.55,16.98
-201.61,16.98
-201.67,16.99
-201.73,16.98
-201.79,16.98
-201.85,16.99
-201.91,16.98
-201.97,16.98
-202.03,16.98
-202.09,16.98
-202.15,16.98
-202.21,16.99
-202.27,16.98
-202.33,16.98
-202.39,16.98
-202.45,16.98
-202.51,16.98
-202.57,16.99
-202.63,16.98
-202.69,16.98
-202.75,16.98
-202.81,16.99
-202.87,16.98
-202.93,16.98
-202.99,16.98
-203.05,16.99
-203.11,16.98
-203.17,16.98
-203.23,16.99
-203.29,16.98
-203.35,16.98
-203.41,16.98
-203.47,16.98
-203.53,16.98
-203.59,16.98
-203.65,16.98
-203.71,16.97
-203.77,16.98
-203.83,16.98
-203.89,16.98
-203.95,16.98
-204.01,16.98
-204.07,16.99
-204.13,16.99
-204.19,16.99
-204.25,16.98
-204.31,16.99
-204.37,16.99
-204.43,16.98
-204.49,16.99
-204.55,16.98
-204.61,16.97
-204.67,16.98
-204.73,16.99
-204.79,16.98
-204.85,16.99
-204.91,17.00
-204.97,17.00
-205.03,17.00
-205.09,17.01
-205.15,17.02
-205.21,17.02
-205.27,17.02
-205.33,17.02
-205.39,17.03
-205.45,17.03
-205.51,17.02
-205.57,17.02
-205.63,17.02
-205.69,17.02
-205.75,17.02
-205.81,17.02
-205.87,17.02
-205.93,17.02
-205.99,17.01
-206.05,17.02
-206.11,17.02
-206.17,17.01
-206.23,17.01
-206.29,17.02
-206.35,17.02
-206.41,17.01
-206.47,17.01
-206.53,17.01
-206.59,17.01
-206.65,17.01
-206.71,17.02
-206.77,17.01
-206.83,17.01
-206.89,17.02
-206.95,17.02
-207.01,17.01
-207.07,17.00
-207.13,17.00
-207.19,17.01
-207.25,17.01
-207.31,17.01
-207.37,17.01
-207.43,17.02
-207.49,17.01
-207.55,17.01
-207.61,17.02
-207.67,17.00
-207.73,17.00
-207.79,17.01
-207.85,17.00
-207.91,17.01
-207.97,17.01
-208.03,17.00
-208.09,17.02
-208.15,17.02
-208.21,17.01
-208.27,17.01
-208.33,17.01
-208.39,17.00
-208.45,17.01
-208.51,17.01
-208.57,17.02
-208.63,17.02
-208.69,17.02
-208.75,17.02
-208.81,17.01
-208.87,17.00
-208.93,17.02
-208.99,17.01
-209.05,17.01
-209.11,17.01
-209.17,17.01
-209.23,17.01
-209.29,17.01
-209.35,17.01
-209.41,17.02
-209.47,17.02
-209.53,17.02
-209.59,17.02
-209.65,17.02
-209.71,17.02
-209.77,17.02
-209.83,17.01
-209.89,17.01
-209.95,17.01
-210.01,17.02
-210.07,17.01
-210.13,17.00
-210.19,17.01
-210.25,17.01
-210.31,17.01
-210.37,17.01
-210.43,17.02
-210.49,17.01
-210.55,17.02
-210.61,17.00
-210.67,17.01
-210.73,17.02
-210.79,17.02
-210.85,17.00
-210.91,17.02
-210.97,17.01
-211.03,17.01
-211.09,17.00
-211.15,17.00
-211.21,17.01
-211.27,17.01
-211.33,17.02
-211.39,17.01
-211.45,17.01
-211.51,17.01
-211.57,17.01
-211.63,17.01
-211.69,17.01
-211.75,17.01
-211.81,17.00
-211.87,17.01
-211.93,17.00
-211.99,17.02
-212.05,17.01
-212.11,17.01
-212.17,17.02
-212.23,17.01
-212.29,17.01
-212.35,17.01
-212.41,17.02
-212.47,17.01
-212.53,17.00
-212.59,17.01
-212.65,17.01
-212.71,17.01
-212.77,17.02
-212.83,17.01
-212.89,17.00
-212.95,17.02
-213.01,17.01
-213.07,17.02
-213.13,17.01
-213.19,17.01
-213.25,17.01
-213.31,17.01
-213.37,17.02
-213.43,17.01
-213.49,17.01
-213.55,17.01
-213.61,17.02
-213.67,17.02
-213.73,17.02
-213.79,17.01
-213.85,17.01
-213.91,17.01
-213.97,17.02
-214.03,17.01
-214.09,17.01
-214.15,17.02
-214.21,17.00
-214.27,17.01
-214.33,17.01
-214.39,17.01
-214.45,17.01
-214.51,17.01
-214.57,17.02
-214.63,17.02
-214.69,17.01
-214.75,17.02
-214.81,17.01
-214.87,17.00
-214.93,17.01
-214.99,17.01
-215.05,17.01
-215.11,17.01
-215.17,17.02
-215.23,17.02
-215.29,17.01
-215.35,17.02
-215.41,17.01
-215.47,17.02
-215.53,17.02
-215.59,17.01
-215.65,17.02
-215.71,17.02
-215.77,17.02
-215.83,17.02
-215.89,17.01
-215.95,17.01
-216.01,17.01
-216.07,17.02
-216.13,17.02
-216.19,17.03
-216.25,17.02
-216.31,17.02
-216.37,17.01
-216.43,17.02
-216.49,17.03
-216.55,17.03
-216.61,17.02
-216.67,17.03
-216.73,17.01
-216.79,17.02
-216.85,17.02
-216.91,17.02
-216.97,17.01
-217.03,17.01
-217.09,17.01
-217.15,17.02
-217.21,17.03
-217.27,17.01
-217.33,17.02
-217.39,17.02
-217.45,17.02
-217.51,17.01
-217.57,17.02
-217.63,17.02
-217.69,17.02
-217.75,17.02
-217.81,17.02
-217.87,17.01
-217.93,17.02
-217.99,17.02
-218.05,17.02
-218.11,17.03
-218.17,17.02
-218.23,17.02
-218.29,17.02
-218.35,17.02
-218.41,17.02
-218.47,17.01
-218.53,17.02
-218.59,17.01
-218.65,17.01
-218.71,17.01
-218.77,17.01
-218.83,17.02
-218.89,17.02
-218.95,17.02
-219.01,17.01
-219.07,17.02
-219.13,17.02
-219.19,17.02
-219.25,17.02
-219.31,17.02
-219.37,17.01
-219.43,17.02
-219.49,17.02
-219.55,17.02
-219.61,17.01
-219.67,17.03
-219.73,17.03
-219.79,17.01
-219.85,17.03
-219.91,17.03
-219.97,17.03
-220.03,17.01
-220.09,17.03
-220.15,17.03
-220.21,17.02
-220.27,17.03
-220.33,17.03
-220.39,17.02
-220.45,17.01
-220.51,17.02
-220.57,17.02
-220.63,17.02
-220.69,17.01
-220.75,17.02
-220.81,17.03
-220.87,17.02
-220.93,17.02
-220.99,17.04
-221.05,17.02
-221.11,17.02
-221.17,17.02
-221.23,17.02
-221.29,17.02
-221.35,17.01
-221.41,17.01
-221.47,17.02
-221.53,17.02
-221.59,17.01
-221.65,17.03
-221.71,17.03
-221.77,17.01
-221.83,17.02
-221.89,17.01
-221.95,17.02
-222.01,17.02
-222.07,17.02
-222.13,17.03
-222.19,17.03
-222.25,17.02
-222.31,17.02
-222.37,17.03
-222.43,17.03
-222.49,17.02
-222.55,17.02
-222.61,17.02
-222.67,17.02
-222.73,17.03
-222.79,17.03
-222.85,17.01
-222.91,17.03
-222.97,17.03
-223.03,17.02
-223.09,17.01
-223.15,17.02
-223.21,17.03
-223.27,17.02
-223.33,17.03
-223.39,17.03
-223.45,17.02
-223.51,17.02
-223.57,17.01
-223.63,17.01
-223.69,17.01
-223.75,17.01
-223.81,17.02
-223.87,17.03
-223.93,17.02
-223.99,17.01
-224.05,17.02
-224.11,17.02
-224.17,17.02
-224.23,17.03
-224.29,17.02
-224.35,17.03
-224.41,17.02
-224.47,17.03
-224.53,17.01
-224.59,17.02
-224.65,17.01
-224.71,17.02
-224.77,17.02
-224.83,17.02
-224.89,17.01
-224.95,17.02
-225.01,17.02
-225.07,17.03
-225.13,17.02
-225.19,17.02
-225.25,17.02
-225.31,17.02
-225.37,17.02
-225.43,17.03
-225.49,17.03
-225.55,17.03
-225.61,17.02
-225.67,17.02
-225.73,17.02
-225.79,17.02
-225.85,17.03
-225.91,17.03
-225.97,17.01
-226.03,17.03
-226.09,17.01
-226.15,17.01
-226.21,17.02
-226.27,17.00
-226.33,17.03
-226.39,17.02
-226.45,17.02
-226.51,17.02
-226.57,17.03
-226.63,17.04
-226.69,17.02
-226.75,17.02
-226.81,17.01
-226.87,17.03
-226.93,17.03
-226.99,17.03
-227.05,17.01
-227.11,17.02
-227.17,17.03
-227.23,17.03
-227.29,17.02
-227.35,17.03
-227.41,17.02
-227.47,17.02
-227.53,17.02
-227.59,17.03
-227.65,17.02
-227.71,17.03
-227.77,17.02
-227.83,17.03
-227.89,17.02
-227.95,17.04
-228.01,17.02
-228.07,17.02
-228.13,17.03
-228.19,17.03
-228.25,17.02
-228.31,17.03
-228.37,17.03
-228.43,17.02
-228.49,17.02
-228.55,17.03
-228.61,17.04
-228.67,17.03
-228.73,17.02
-228.79,17.03
-228.85,17.01
-228.91,17.03
-228.97,17.02
-229.03,17.03
-229.09,17.04
-229.15,17.03
-229.21,17.04
-229.27,17.03
-229.33,17.02
-229.39,17.02
-229.45,17.03
-229.51,17.03
-229.57,17.03
-229.63,17.03
-229.69,17.03
-229.75,17.03
-229.81,17.02
-229.87,17.02
-229.93,17.02
-229.99,17.03
-230.05,17.02
-230.11,17.02
-230.17,17.02
-230.23,17.02
-230.29,17.02
-230.35,17.03
-230.41,17.03
-230.47,17.02
-230.53,17.03
-230.59,17.03
-230.65,17.02
-230.71,17.02
-230.77,17.03
-230.83,17.03
-230.89,17.02
-230.95,17.02
-231.01,17.02
-231.07,17.03
-231.13,17.02
-231.19,17.03
-231.25,17.02
-231.31,17.03
-231.37,17.02
-231.43,17.03
-231.49,17.02
-231.55,17.02
-231.61,17.02
-231.67,17.03
-231.73,17.03
-231.79,17.03
-231.85,17.02
-231.91,17.02
-231.97,17.03
-232.03,17.02
-232.09,17.03
-232.15,17.02
-232.21,17.03
-232.27,17.03
-232.33,17.03
-232.39,17.03
-232.45,17.02
-232.51,17.03
-232.57,17.03
-232.63,17.02
-232.69,17.03
-232.75,17.04
-232.81,17.03
-232.87,17.03
-232.93,17.02
-232.99,17.04
-233.05,17.03
-233.11,17.03
-233.17,17.03
-233.23,17.02
-233.29,17.03
-233.35,17.02
-233.41,17.02
-233.47,17.03
-233.53,17.03
-233.59,17.04
-233.65,17.04
-233.71,17.03
-233.77,17.04
-233.83,17.02
-233.89,17.03
-233.95,17.03
-234.01,17.02
-234.07,17.02
-234.13,17.03
-234.19,17.03
-234.25,17.03
-234.31,17.04
-234.37,17.04
-234.43,17.02
-234.49,17.03
-234.55,17.03
-234.61,17.02
-234.67,17.04
-234.73,17.02
-234.79,17.03
-234.85,17.03
-234.91,17.03
-234.97,17.02
-235.03,17.03
-235.09,17.03
-235.15,17.03
-235.21,17.03
-235.27,17.03
-235.33,17.03
-235.39,17.03
-235.45,17.03
-235.51,17.03
-235.57,17.03
-235.63,17.02
-235.69,17.02
-235.75,17.02
-235.81,17.03
-235.87,17.03
-235.93,17.03
-235.99,17.03
-236.05,17.03
-236.11,17.02
-236.17,17.03
-236.23,17.03
-236.29,17.04
-236.35,17.03
-236.41,17.03
-236.47,17.03
-236.53,17.03
-236.59,17.03
-236.65,17.03
-236.71,17.02
-236.77,17.03
-236.83,17.02
-236.89,17.02
-236.95,17.02
-237.01,17.03
-237.07,17.03
-237.13,17.03
-237.19,17.02
-237.25,17.02
-237.31,17.04
-237.37,17.03
-237.43,17.03
-237.49,17.03
-237.55,17.03
-237.61,17.03
-237.67,17.03
-237.73,17.02
-237.79,17.04
-237.85,17.03
-237.91,17.04
-237.97,17.03
-238.03,17.04
-238.09,17.03
-238.15,17.03
-238.21,17.04
-238.27,17.03
-238.33,17.03
-238.39,17.02
-238.45,17.02
-238.51,17.03
-238.57,17.03
-238.63,17.03
-238.69,17.03
-238.75,17.03
-238.81,17.03
-238.87,17.02
-238.93,17.03
-238.99,17.02
-239.05,17.01
-239.11,17.03
-239.17,17.02
-239.23,17.03
-239.29,17.04
-239.35,17.03
-239.41,17.03
-239.47,17.03
-239.53,17.03
-239.59,17.03
-239.65,17.03
-239.71,17.02
-239.77,17.03
-239.83,17.03
-239.89,17.03
-239.95,17.02
-240.01,17.02
-240.07,17.04
-240.13,17.03
-240.19,17.03
-240.25,17.03
-240.31,17.03
-240.37,17.03
-240.43,17.03
-240.49,17.03
-240.55,17.03
-240.61,17.04
-240.67,17.03
-240.73,17.04
-240.79,17.03
-240.85,17.04
-240.91,17.03
-240.97,17.03
-241.03,17.03
-241.09,17.03
-241.15,17.03
-241.21,17.03
-241.27,17.03
-241.33,17.04
-241.39,17.03
-241.45,17.02
-241.51,17.04
-241.57,17.03
-241.63,17.04
-241.69,17.03
-241.75,17.03
-241.81,17.03
-241.87,17.03
-241.93,17.03
-241.99,17.03
-242.05,17.05
-242.11,17.04
-242.17,17.03
-242.23,17.03
-242.29,17.03
-242.35,17.03
-242.41,17.02
-242.47,17.03
-242.53,17.03
-242.59,17.03
-242.65,17.03
-242.71,17.03
-242.77,17.03
-242.83,17.03
-242.89,17.03
-242.95,17.03
-243.01,17.03
-243.07,17.03
-243.13,17.03
-243.19,17.03
-243.25,17.04
-243.31,17.03
-243.37,17.03
-243.43,17.04
-243.49,17.03
-243.55,17.03
-243.61,17.03
-243.67,17.03
-243.73,17.03
-243.79,17.02
-243.85,17.03
-243.91,17.03
-243.97,17.02
-244.03,17.04
-244.09,17.04
-244.15,17.04
-244.21,17.03
-244.27,17.03
-244.33,17.03
-244.39,17.03
-244.45,17.03
-244.51,17.03
-244.57,17.03
-244.63,17.03
-244.69,17.03
-244.75,17.03
-244.81,17.02
-244.87,17.02
-244.93,17.03
-244.99,17.03
-245.05,17.03
-245.11,17.02
-245.17,17.03
-245.23,17.03
-245.29,17.03
-245.35,17.02
-245.41,17.03
-245.47,17.03
-245.53,17.03
-245.59,17.03
-245.65,17.02
-245.71,17.03
-245.77,17.02
-245.83,17.03
-245.89,17.04
-245.95,17.04
-246.01,17.03
-246.07,17.03
-246.13,17.03
-246.19,17.03
-246.25,17.03
-246.31,17.02
-246.37,17.04
-246.43,17.03
-246.49,17.02
-246.55,17.03
-246.61,17.03
-246.67,17.02
-246.73,17.03
-246.79,17.04
-246.85,17.04
-246.91,17.03
-246.97,17.02
-247.03,17.04
-247.09,17.03
-247.15,17.04
-247.21,17.03
-247.27,17.03
-247.33,17.04
-247.39,17.02
-247.45,17.04
-247.51,17.04
-247.57,17.03
-247.63,17.03
-247.69,17.03
-247.75,17.04
-247.81,17.03
-247.87,17.03
-247.93,17.03
-247.99,17.03
-248.05,17.03
-248.11,17.02
-248.17,17.03
-248.23,17.02
-248.29,17.03
-248.35,17.03
-248.41,17.03
-248.47,17.03
-248.53,17.03
-248.59,17.04
-248.65,17.03
-248.71,17.03
-248.77,17.03
-248.83,17.03
-248.89,17.03
-248.95,17.04
-249.01,17.03
-249.07,17.03
-249.13,17.03
-249.19,17.03
-249.25,17.04
-249.31,17.02
-249.37,17.03
-249.43,17.03
-249.49,17.03
-249.55,17.03
-249.61,17.03
-249.67,17.02
-249.73,17.04
-249.79,17.04
-249.85,17.03
-249.91,17.03
-249.97,17.03
-250.03,17.03
-250.09,17.03
-250.15,17.04
-250.21,17.03
-250.27,17.03
-250.33,17.03
-250.39,17.02
-250.45,17.04
-250.51,17.03
-250.57,17.04
-250.63,17.03
-250.69,17.03
-250.75,17.04
-250.81,17.03
-250.87,17.03
-250.93,17.03
-250.99,17.03
-251.05,17.03
-251.11,17.03
-251.17,17.04
-251.23,17.03
-251.29,17.03
-251.35,17.03
-251.41,17.03
-251.47,17.03
-251.53,17.03
-251.59,17.04
-251.65,17.03
-251.71,17.03
-251.77,17.03
-251.83,17.03
-251.89,17.03
-251.95,17.03
-252.01,17.03
-252.07,17.03
-252.13,17.03
-252.19,17.03
-252.25,17.03
-252.31,17.03
-252.37,17.03
-252.43,17.04
-252.49,17.03
-252.55,17.03
-252.61,17.03
-252.67,17.03
-252.73,17.04
-252.79,17.03
-252.85,17.03
-252.91,17.04
-252.97,17.03
-253.03,17.03
-253.09,17.03
-253.15,17.03
-253.21,17.03
-253.27,17.03
-253.33,17.02
-253.39,17.04
-253.45,17.03
-253.51,17.03
-253.57,17.03
-253.63,17.04
-253.69,17.03
-253.75,17.04
-253.81,17.02
-253.87,17.03
-253.93,17.04
-253.99,17.04
-254.05,17.04
-254.11,17.03
-254.17,17.03
-254.23,17.04
-254.29,17.03
-254.35,17.02
-254.41,17.03
-254.47,17.04
-254.53,17.03
-254.59,17.03
-254.65,17.03
-254.71,17.03
-254.77,17.03
-254.83,17.03
-254.89,17.03
-254.95,17.03
-255.01,17.03
-255.07,17.03
-255.13,17.04
-255.19,17.03
-255.25,17.04
-255.31,17.05
-255.37,17.04
-255.43,17.03
-255.49,17.03
-255.55,17.04
-255.61,17.03
-255.67,17.03
-255.73,17.03
-255.79,17.04
-255.85,17.04
-255.91,17.05
-255.97,17.03
-256.03,17.03
-256.09,17.04
-256.15,17.03
-256.21,17.03
-256.27,17.03
-256.33,17.03
-256.39,17.03
-256.45,17.03
-256.51,17.04
-256.57,17.04
-256.63,17.04
-256.69,17.03
-256.75,17.04
-256.81,17.04
-256.87,17.03
-256.93,17.03
-256.99,17.03
-257.05,17.03
-257.11,17.04
-257.17,17.03
-257.23,17.03
-257.29,17.03
-257.35,17.02
-257.41,17.04
-257.47,17.03
-257.53,17.03
-257.59,17.03
-257.65,17.03
-257.71,17.03
-257.77,17.03
-257.83,17.03
-257.89,17.03
-257.95,17.03
-258.01,17.03
-258.07,17.04
-258.13,17.03
-258.19,17.03
-258.25,17.02
-258.31,17.03
-258.37,17.03
-258.43,17.03
-258.49,17.03
-258.55,17.04
-258.61,17.03
-258.67,17.03
-258.73,17.03
-258.79,17.03
-258.85,17.04
-258.91,17.03
-258.97,17.04
-259.03,17.03
-259.09,17.03
-259.15,17.04
-259.21,17.04
-259.27,17.04
-259.33,17.03
-259.39,17.04
-259.45,17.04
-259.51,17.03
-259.57,17.02
-259.63,17.04
-259.69,17.03
-259.75,17.04
-259.81,17.02
-259.87,17.02
-259.93,17.03
-259.99,17.03
-260.05,17.03
-260.11,17.03
-260.17,17.03
-260.23,17.04
-260.29,17.03
-260.35,17.04
-260.41,17.02
-260.47,17.02
-260.53,17.05
-260.59,17.04
-260.65,17.04
-260.71,17.04
-260.77,17.04
-260.83,17.04
-260.89,17.04
-260.95,17.03
-261.01,17.04
-261.07,17.04
-261.13,17.03
-261.19,17.03
-261.25,17.03
-261.31,17.03
-261.37,17.04
-261.43,17.03
-261.49,17.02
-261.55,17.03
-261.61,17.04
-261.67,17.02
-261.73,17.03
-261.79,17.03
-261.85,17.03
-261.91,17.03
-261.97,17.04
-262.03,17.04
-262.09,17.04
-262.15,17.04
-262.21,17.03
-262.27,17.03
-262.33,17.04
-262.39,17.03
-262.45,17.03
-262.51,17.03
-262.57,17.04
-262.63,17.03
-262.69,17.03
-262.75,17.03
-262.81,17.03
-262.87,17.04
-262.93,17.03
-262.99,17.04
-263.05,17.03
-263.11,17.04
-263.17,17.03
-263.23,17.03
-263.29,17.04
-263.35,17.04
-263.41,17.03
-263.47,17.04
-263.53,17.04
-263.59,17.04
-263.65,17.05
-263.71,17.03
-263.77,17.03
-263.83,17.03
-263.89,17.04
-263.95,17.03
-264.01,17.02
-264.07,17.03
-264.13,17.03
-264.19,17.04
-264.25,17.05
-264.31,17.04
-264.37,17.03
-264.43,17.03
-264.49,17.04
-264.55,17.05
-264.61,17.04
-264.67,17.03
-264.73,17.03
-264.79,17.05
-264.85,17.04
-264.91,17.03
-264.97,17.03
-265.03,17.03
-265.09,17.03
-265.15,17.03
-265.21,17.03
-265.27,17.04
-265.33,17.04
-265.39,17.03
-265.45,17.03
-265.51,17.04
-265.57,17.04
-265.63,17.03
-265.69,17.03
-265.75,17.04
-265.81,17.03
-265.87,17.04
-265.93,17.03
-265.99,17.04
-266.05,17.03
-266.11,17.03
-266.17,17.04
-266.23,17.04
-266.29,17.03
-266.35,17.03
-266.41,17.03
-266.47,17.04
-266.53,17.04
-266.59,17.03
-266.65,17.04
-266.71,17.03
-266.77,17.03
-266.83,17.03
-266.89,17.04
-266.95,17.04
-267.01,17.04
-267.07,17.04
-267.13,17.03
-267.19,17.04
-267.25,17.03
-267.31,17.04
-267.37,17.04
-267.43,17.04
-267.49,17.04
-267.55,17.03
-267.61,17.03
-267.67,17.04
-267.73,17.02
-267.79,17.02
-267.85,17.04
-267.91,17.04
-267.97,17.04
-268.03,17.04
-268.09,17.04
-268.15,17.04
-268.21,17.04
-268.27,17.04
-268.33,17.03
-268.39,17.04
-268.45,17.03
-268.51,17.04
-268.57,17.03
-268.63,17.03
-268.69,17.03
-268.75,17.04
-268.81,17.04
-268.87,17.04
-268.93,17.03
-268.99,17.04
-269.05,17.03
-269.11,17.04
-269.17,17.04
-269.23,17.03
-269.29,17.04
-269.35,17.04
-269.41,17.03
-269.47,17.03
-269.53,17.03
-269.59,17.04
-269.65,17.03
-269.71,17.04
-269.77,17.04
-269.83,17.04
-269.89,17.04
-269.95,17.04
-270.01,17.03
-270.07,17.04
-270.13,17.04
-270.19,17.05
-270.25,17.03
-270.31,17.04
-270.37,17.03
-270.43,17.04
-270.49,17.04
-270.55,17.03
-270.61,17.03
-270.67,17.04
-270.73,17.04
-270.79,17.04
-270.85,17.05
-270.91,17.05
-270.97,17.05
-271.03,17.04
-271.09,17.04
-271.15,17.05
-271.21,17.04
-271.27,17.04
-271.33,17.04
-271.39,17.03
-271.45,17.03
-271.51,17.04
-271.57,17.04
-271.63,17.04
-271.69,17.03
-271.75,17.03
-271.81,17.04
-271.87,17.03
-271.93,17.03
-271.99,17.03
-272.05,17.03
-272.11,17.04
-272.17,17.04
-272.23,17.04
-272.29,17.03
-272.35,17.04
-272.41,17.05
-272.47,17.04
-272.53,17.04
-272.59,17.03
-272.65,17.04
-272.71,17.04
-272.77,17.04
-272.83,17.04
-272.89,17.04
-272.95,17.04
-273.01,17.04
-273.07,17.04
-273.13,17.04
-273.19,17.04
-273.25,17.03
-273.31,17.03
-273.37,17.04
-273.43,17.04
-273.49,17.03
-273.55,17.04
-273.61,17.03
-273.67,17.03
-273.73,17.03
-273.79,17.03
-273.85,17.04
-273.91,17.05
-273.97,17.05
-274.03,17.04
-274.09,17.03
-274.15,17.05
-274.21,17.03
-274.27,17.05
-274.33,17.04
-274.39,17.04
-274.45,17.04
-274.51,17.04
-274.57,17.03
-274.63,17.03
-274.69,17.03
-274.75,17.04
-274.81,17.04
-274.87,17.04
-274.93,17.03
-274.99,17.04
-275.05,17.04
-275.11,17.04
-275.17,17.04
-275.23,17.04
-275.29,17.04
-275.35,17.04
-275.41,17.04
-275.47,17.04
-275.53,17.04
-275.59,17.03
-275.65,17.03
-275.71,17.04
-275.77,17.04
-275.83,17.04
-275.89,17.04
-275.95,17.04
-276.01,17.03
-276.07,17.03
-276.13,17.05
-276.19,17.04
-276.25,17.04
-276.31,17.05
-276.37,17.05
-276.43,17.05
-276.49,17.05
-276.55,17.04
-276.61,17.04
-276.67,17.04
-276.73,17.04
-276.79,17.05
-276.85,17.05
-276.91,17.05
-276.97,17.04
-277.03,17.04
-277.09,17.04
-277.15,17.04
-277.21,17.04
-277.27,17.04
-277.33,17.04
-277.39,17.04
