E90,unnamed,438106.2,547379.0,-135.0,NE120H,170,3.3,47,
E117,unnamed,437337.2,547530.4,-109.8,NE120H,200,2.8,63,
7PYV,unnamed,437901.0,545951.6,-81.0,NE120H,100,0,90,
3F1Q,unnamed,439505.1707317073,543274.731707317,-61.170731707317074,NE120H,110,2.1,99,
3F1P,unnamed,439248.3333333333,543348.3333333334,-51.833333333333336,NE120H,110,2.2,132,
3F1R,unnamed,439517.77777777775,543113.2222222222,-62.0,NE120H,110,1.2,69,
3EYB,unnamed,439855.875,547222.625,-137.25,NE040H,90,4.1,166,
3EYC,unnamed,439861.5,547370.1,-128.7,NE040H,90,1.7,155,
3EY7,unnamed,439569.78125,547859.4375,-122.0625,NE040H,90,2.2,84,
3F1O,unnamed,438987.76923076925,543140.3846153846,-44.53846153846154,NE120H,110,2,95,
3HF7,unnamed,439890.9285714286,549159.2142857143,-296.32142857142856,NE190H,211,4.2,64,
3HFL,unnamed,439719.7073170732,549747.0487804879,-290.3658536585366,NE190H,211,2.9,98,
3HHI,unnamed,431953.0,550976.5,-78.0,NE190H,157,13.6,90,
3HPH,unnamed,431845.1818181818,548047.0909090909,-46.27272727272727,NE190H,130,2.8,111,
3GMO,unnamed,436781.5714285714,536811.7142857143,-21.857142857142858,NE170H,17,2.2,33,
3GMP,unnamed,436196.5,536896.4583333334,-13.833333333333334,NE170H,17,2.2,34,
3GMQ,unnamed,436137.8,536474.1,3.3,NE170H,17,2.2,33,
3GMR,unnamed,436159.5238095238,536202.1904761905,14.333333333333334,NE170H,17,2.7,19,
3GMK,unnamed,437777.25,536785.75,-23.916666666666668,NE170H,15,0,90,
3GML,unnamed,437989.55555555556,536494.3333333334,-22.22222222222222,NE170H,15,0.8,44,
3GMM,unnamed,437782.09433962265,536584.4905660377,-22.32075471698113,NE170H,15,2.4,54,
3GMN,unnamed,436442.62921348313,536566.1797752809,-6.550561797752809,NE170H,17,2.2,33,
3GMF,unnamed,434039.54545454547,538197.8181818182,12.181818181818182,NE170H,13,2.4,60,
3GMG,unnamed,434102.26666666666,538184.8,10.066666666666666,NE170H,13,2.4,60,
3GMI,unnamed,437314.22807017545,536456.9912280702,-16.06140350877193,NE170H,15,1.2,17,
3GMJ,unnamed,437222.3461538461,536094.5384615385,-5.6923076923076925,NE170H,15,1.5,40,
3G01,unnamed,439917.4,537547.9142857143,-33.31428571428572,NE170H,152,3,5,
3GMH,unnamed,434147.5,538941.4,7.0,NE170H,13,0,90,
3GO3,unnamed,439616.5,537456.4545454546,-29.363636363636363,NE170H,152,3.1,4,
3G04,unnamed,439516.4705882353,537794.2941176471,-45.88235294117647,NE170H,152,3,4,
3GNK,unnamed,439773.5283018868,536858.3773584906,-54.283018867924525,NE170H,180,8.7,215,
3GNL,unnamed,439761.6111111111,536482.1111111111,-77.47222222222223,NE170H,180,8.8,215,
3GNM,unnamed,439790.375,536932.5,-55.875,NE170H,180,0,90,
3GO2,unnamed,438671.3367346939,537539.8775510204,-28.142857142857142,NE170H,152,2.2,15,
30QZ,unnamed,435115.64705882355,539288.4117647059,-150.52941176470588,NE280H,110,6,37,
30R1,unnamed,434641.75,539064.5,-130.375,NE280H,80,2.6,25,
30R7,unnamed,435895.57692307694,540825.3846153846,-148.26923076923077,NE280H,56,2.5,71,
3GNJ,unnamed,438718.8,536011.8,-18.4,NE170H,150,1.3,356,
3DEZ,unnamed,439914.0,539953.6428571428,-232.92857142857142,NE280H,110,2.9,272,
3DFL,unnamed,437424.9375,539431.75,-179.3125,NE280H,107,1.4,106,
3DGL,unnamed,439357.7528089888,541263.0674157303,-217.6067415730337,NE280H,70,3.1,140,
30QY,unnamed,435772.625,539098.5,-163.125,NE280H,110,3.8,138,
3DFZ,unnamed,438550.49122807017,541226.947368421,-205.80701754385964,NE280H,70,0.9,46,
3DG7,unnamed,439702.5,541642.7272727273,-234.46969696969697,NE280H,90,4.6,59,
3DBZ,unnamed,438433.7619047619,539777.9523809524,-207.23809523809524,NE280H,104,9.7,178,
3DDZ,unnamed,439821.25,539184.5,-234.3125,NE280H,110,8.5,264,
3DE7,unnamed,439906.64705882355,539928.0588235294,-233.05882352941177,NE280H,110,2.5,275,
3DEL,unnamed,439577.5714285714,539968.5714285715,-241.14285714285714,NE280H,110,2.7,272,
3DK7,unnamed,437867.14285714284,539858.4285714285,-176.0,NE280H,99,3.7,46,
3DCL,unnamed,438991.0,539068.6666666666,-207.55555555555554,NE280H,110,1.6,35,
3DC7,unnamed,438864.28,539099.32,-207.48,NE280H,110,1.8,36,
3DCZ,unnamed,439374.56097560975,539384.6097560975,-254.90243902439025,NE280H,110,2.1,291,
3DD7,unnamed,439672.75,539174.5,-245.16666666666666,NE280H,110,2.2,318,
3DDL,unnamed,439764.7454545455,539525.7090909091,-234.70909090909092,NE280H,110,2.2,283,
3D9Z,unnamed,438529.18518518517,539724.2222222222,-206.37037037037038,NE280H,104,7.4,177,
3DA7,unnamed,438056.6666666667,539610.0833333334,-202.0,NE280H,104,3.4,91,
3DAL,unnamed,438156.6923076923,539248.1538461539,-198.3846153846154,NE280H,104,3.6,80,
3DAZ,unnamed,438182.9090909091,539107.4545454546,-201.27272727272728,NE280H,104,6,264,
30LQ,unnamed,437898.0,539057.3,-67.4,NE170H,127,1.6,21,
30LR,unnamed,437607.3461538461,539221.8461538461,-66.42307692307692,NE170H,127,0.9,37,
30LR,unnamed,437029.275,539567.35,-58.1,NE170H,80,2.3,120,
30LS,unnamed,436293.82,539219.66,-45.7,NE170H,80,1.1,125,
30LG,unnamed,434132.6216216216,540657.4324324324,11.324324324324325,NE170H,70,0.7,71,
3OLJ,unnamed,434925.69369369367,541878.490990991,0.14414414414414414,NE170H,90,1.4,303,
30LM,unnamed,435525.1785714286,541260.3928571428,-10.857142857142858,NE170H,70,1.2,83,
30LN,unnamed,435806.6129032258,541665.6774193548,-20.258064516129032,NE170H,70,4.6,38,
30LA,unnamed,435450.0,539002.25,-45.25,NE170H,87,1.2,107,
30LC,unnamed,435876.1176470588,539832.8235294118,-38.294117647058826,NE170H,90,0.7,101,
30LD,unnamed,435936.8,539354.0,-31.8,NE170H,90,5.1,245,
30LF,unnamed,435750.0,539220.9333333333,-51.86666666666667,NE170H,90,5,246,
30L5,unnamed,434152.625,539080.125,6.625,NE170H,130,1.4,55,
30L7,unnamed,434450.8,539113.8,0.2,NE170H,130,1.4,55,
30L8,unnamed,435586.1111111111,539091.8333333334,-47.333333333333336,NE170H,87,1.2,107,
30L9,unnamed,435319.8,539006.8,-42.6,NE170H,87,1.2,108,
3EZ6,unnamed,437278.44444444444,545889.6666666666,-270.0,NE340H,140,0.5,74,
3EZ8,unnamed,437744.5,545757.1,-273.5,NE340H,100,1.7,8,
3EZN,unnamed,436746.56923076924,547490.7846153846,-286.6461538461538,NE340H,120,2.6,79,
30L4,unnamed,433499.0,540967.3529411765,17.176470588235293,NE170H,76,1,64,
3EY9,unnamed,439858.0714285714,547701.5,-133.07142857142858,NE040H,90,2.3,50,
3EYA,unnamed,439877.75,547485.4166666666,-127.58333333333333,NE040H,90,1.3,99,
3PM4,unnamed,431684.85714285716,543779.3968253968,16.936507936507937,NE210H,89,0.3,72,
3PM6,unnamed,431836.0967741936,543289.7419354839,16.258064516129032,NE210H,89,0.2,70,
3HOH,unnamed,432142.8333333333,550391.1666666666,-164.38888888888889,NE350H,110,1,100,
3HM3,unnamed,431799.14285714284,550169.2857142857,-161.28571428571428,NE350H,80,1,194,
3HMV,unnamed,431909.0,550299.6666666666,-162.66666666666666,NE350H,80,2.2,91,
3EY8,unnamed,439984.0,547873.75,-144.0,NE040H,90,4.7,45,
3HN3,unnamed,431737.6,550375.8,-161.2,NE350H,70,1.3,346,
3HMH,unnamed,431976.5,550447.3333333334,-160.0,NE350H,80,0.8,238,
3HNV,unnamed,432244.25,550591.0,-166.625,NE350H,110,2,107,
3HO3,unnamed,432038.85714285716,550186.7142857143,-162.71428571428572,NE350H,70,0.7,213,
3HHH,unnamed,438087.45454545453,548335.5454545454,-351.6363636363636,NE340H,155,2.3,60,
3HH3,unnamed,438025.5714285714,548573.7142857143,-354.0,NE340H,155,2,55,
3HIV,unnamed,438941.28571428574,548697.1904761905,-371.5238095238095,NE340H,216,2,300,
3HJ3,unnamed,438598.86842105264,548536.1052631579,-363.7105263157895,NE340H,216,0.7,75,
3HEH,unnamed,436077.25,550041.625,-285.125,NE340H,206,6.2,67,
3HIH,unnamed,438127.6666666667,548030.6666666666,-353.1666666666667,NE340H,137,8.1,91,
3HHV,unnamed,438238.9090909091,548470.1272727273,-352.92727272727274,NE340H,155,1.3,203,
3HI3,unnamed,438297.125,548175.75,-351.375,NE340H,155,2.1,49,
3HLH,unnamed,438599.9487179487,550341.2051282051,-377.28205128205127,NE340H,262,1.3,155,
3HDH,unnamed,437323.73333333334,550853.5333333333,-319.4,NE340H,270,4.9,161,
3HE3,unnamed,436258.22857142857,550305.0,-292.77142857142854,NE340H,257,2.1,84,
3HGH,unnamed,436325.8333333333,550040.3333333334,-295.6666666666667,NE340H,206,1.4,97,
3HKH,unnamed,438559.45454545453,549825.5454545454,-379.6363636363636,NE340H,188,1,35,
3HKV,unnamed,438191.21428571426,549271.6428571428,-364.85714285714283,NE340H,211,1.8,67,
3HL3,unnamed,438530.88095238095,549414.4761904762,-375.3333333333333,NE340H,210,1.4,81,
3HLV,unnamed,438166.46153846156,550167.4615384615,-373.0769230769231,NE340H,238,1.4,78,
3HP2,unnamed,437440.78571428574,549739.0,-345.92857142857144,NE340H,221,2.1,62,
3HQG,unnamed,436792.1914893617,549438.7872340425,-315.1276595744681,NE340H,221,1.9,92,
3HRG,unnamed,436253.7,549134.8,-289.2,NE340H,158,2.4,57,
3HRU,unnamed,436070.27777777775,549109.8333333334,-284.6666666666667,NE340H,158,0.8,42,
3HCL,unnamed,439368.28571428574,548744.0,-268.2857142857143,NE190H,180,1.5,59,
3HEG,unnamed,435573.17647058825,549771.0,-262.29411764705884,NE340H,200,2.2,64,
3HDU,unnamed,435721.64285714284,549233.6428571428,-267.14285714285717,NE340H,200,4,79,
3HE2,unnamed,435857.5,549378.75,-273.125,NE340H,200,2.2,102,
3HQY,unnamed,436063.375,549954.25,-154.75,NE190H,142,14.9,300,
3HS6,unnamed,436008.14285714284,549740.4285714285,-159.42857142857142,NE190H,142,11.1,215,
3HBL,unnamed,438169.4,548045.6666666666,-245.0,NE190H,163,2.7,148,
3HC7,unnamed,439008.10714285716,548458.8214285715,-242.625,NE190H,168,5.3,33,
3HSK,unnamed,436259.63333333336,549427.4666666667,-166.26666666666668,NE190H,127,2.7,76,
3HSY,unnamed,436839.5,549873.25,-225.58333333333334,NE190H,142,6.4,173,
3HRK,unnamed,436021.0909090909,549825.5454545454,-149.1818181818182,NE190H,142,21.1,6,
3HR6,unnamed,436015.71428571426,549948.0,-168.42857142857142,NE190H,142,9.8,19,
3HNY,unnamed,436383.15789473685,548160.4210526316,-161.10526315789474,NE190H,257,3.1,84,
3HP6,unnamed,437118.6666666667,548034.1666666666,-187.83333333333334,NE190H,120,4.1,82,
3HQ6,unnamed,437826.67441860464,548329.8139534884,-232.46511627906978,NE190H,163,2.5,99,
3HT6,unnamed,436548.3804347826,549557.8913043478,-184.04347826086956,NE190H,142,3,82,
3HPK,unnamed,437010.3,548911.0,-205.0,NE190H,155,3.5,51,
3HQK,unnamed,437643.0135135135,548215.7432432432,-222.28378378378378,NE190H,163,5.5,34,
3HPY,unnamed,437695.4375,548440.8125,-228.47916666666666,NE190H,155,3.3,57,
3HNK,unnamed,436204.9130434783,548121.695652174,-150.8695652173913,NE190H,257,3.8,139,
3HPT,unnamed,439140.7346938776,549916.0612244898,-185.77551020408163,NE120H,190,0.3,5,
3HQF,unnamed,439982.2,549328.8,-225.0,NE120H,140,2.7,98,
3HQT,unnamed,439666.05263157893,549652.8421052631,-204.1578947368421,NE120H,190,2.7,132,
3HPF,unnamed,439318.8333333333,549515.0,-189.16666666666666,NE120H,190,2.1,73,
3HRT,unnamed,439346.0909090909,550780.6363636364,-262.09090909090907,NE120H,200,9.5,108,
3HOT,unnamed,438356.25,549144.3333333334,-172.58333333333334,NE120H,200,1.2,27,
3HP1,unnamed,438688.5625,549087.25,-177.25,NE120H,200,1.2,5,
3HQ1,unnamed,439876.0,549167.0769230769,-218.07692307692307,NE120H,140,4.1,81,
3HSF,unnamed,439922.1666666667,550301.1666666666,-294.6666666666667,NE120H,200,4.8,59,
3HST,unnamed,438063.0,550087.5,-173.1,NE120H,220,1.5,117,
3HT1,unnamed,438201.3333333333,550218.3333333334,-175.33333333333334,NE120H,220,0.7,145,
3HRF,unnamed,438952.17647058825,550210.7647058824,-180.8235294117647,NE120H,190,0.4,187,
3HBG,unnamed,438050.3333333333,550519.6666666666,-172.83333333333334,NE120H,220,3,231,
3HNF,unnamed,439866.5,548414.1666666666,-204.33333333333334,NE120H,170,3,73,
3HLT,unnamed,438698.84210526315,548803.3684210526,-177.1578947368421,NE120H,190,0.9,149,
548569,548570,439882.8814619048,548556.6415071429,-288.2857404761903,-283.00109999999403954,548569.9433,-283,439799,
3HLF,unnamed,438169.63636363635,548402.8181818182,-163.1818181818182,NE120H,210,2.9,62,
3HNT,unnamed,438057.0,549981.125,-173.25,NE120H,180,1.9,109,
3HOF,unnamed,438139.6,549328.9333333333,-171.4,NE120H,180,1.6,75,
3HTF,unnamed,438052.55555555556,550221.0,-170.66666666666666,NE120H,220,1.1,123,
3HJ1,unnamed,437774.6923076923,549902.6153846154,-164.3846153846154,NE120H,207,2.3,55,
3HKF,unnamed,437295.55,550155.7,-148.85,NE120H,220,0.8,114,
3HLI,unnamed,438044.9,548816.3,-163.2,NE120H,210,2.1,55,
3HKT,unnamed,438111.1666666667,548959.1666666666,-168.16666666666666,NE120H,210,0.9,106,
3HFT,unnamed,437982.5,548491.5,-159.4,NE120H,230,1.9,48,
3HHT,unnamed,437594.25925925927,549093.1851851852,-158.22222222222223,NE120H,216,1.7,65,
3HI1,unnamed,437982.6,549118.4,-165.4,NE120H,210,0.7,61,
3HIF,unnamed,437931.71428571426,549299.5,-166.21428571428572,NE120H,210,1.2,70,
3HEF,unnamed,436991.9268292683,548735.9024390244,-130.609756097561,NE120H,219,2.2,68,
3HET,unnamed,437649.6153846154,548727.4230769231,-154.1153846153846,NE120H,230,1.7,60,
548995,548996,437882.8880363637,548897.0969818182,-162.9090909090909,-163,548995.0334,-163,437824,
3HFF,unnamed,437979.2727272727,548906.7272727273,-164.63636363636363,NE120H,230,1.5,45,
3HJT,unnamed,437754.71428571426,550318.2857142857,-165.85714285714286,NE120H,220,1.8,96,
3HK1,unnamed,437735.64705882355,550115.4117647059,-164.41176470588235,NE120H,220,1.4,69,
3HK1,unnamed,437169.3,550031.5,-147.2,NE120H,220,1.9,93,
3HE1,unnamed,436565.17647058825,548864.7058823529,-114.17647058823529,NE120H,219,1.3,79,
3I37,unnamed,433291.4,551966.8,-120.0,NE210H,43,1.9,35,
3HR1,unnamed,439212.8762886598,549531.3711340206,-192.1443298969072,NE120H,200,0.7,57,
3HIT,unnamed,437485.9,549357.0444444445,-155.01111111111112,NE120H,230,2.4,91,
3HJF,unnamed,437850.6666666667,550537.0666666667,-166.6,NE120H,220,3.7,132,
3I1O,unnamed,436130.2,552497.2,-328.65,NE190H,190,4.5,330,
3I1P,unnamed,437525.9090909091,552911.6363636364,-362.09090909090907,NE190H,160,2.8,11,
3I34,unnamed,432507.75,551158.5,-127.75,NE210H,170,1.2,81,
3I35,unnamed,432219.4375,551119.3125,-120.625,NE210H,170,1.3,109,
3I1M,unnamed,437308.0,552858.6923076923,-359.15384615384613,NE190H,160,2.7,11,
3I1N,unnamed,436396.4166666667,552745.4166666666,-329.75,NE190H,190,5,22,
3HZ3,unnamed,431390.16,552359.04,-76.85333333333334,NE190H,140,2.7,80,
3HZ4,unnamed,431859.6153846154,552050.6153846154,-85.53846153846153,NE190H,140,2.9,78,
3RNX,unnamed,432480.37209302327,554429.5581395349,-232.52325581395348,NE260H,90,3.9,40,
3RO5,unnamed,432230.6451612903,554156.9354838709,-203.58064516129033,NE260H,90,4.9,35,
3ROX,unnamed,433403.7083333333,554313.5,-274.3541666666667,NE260H,90,5.9,44,
3RV6,unnamed,437987.8,554485.6,-498.6,NE280H,99,1.7,42,
3F40,unnamed,436491.1111111111,547606.3333333334,-245.66666666666666,NE280H,70,2.5,88,
3F41,unnamed,436430.9090909091,547181.1818181818,-236.9090909090909,NE280H,70,3.2,65,
3F42,unnamed,437022.03125,547654.21875,-267.03125,NE280H,70,3.2,87,
3F43,unnamed,437153.0,547511.8571428572,-264.14285714285717,NE280H,70,1.1,71,
3F3H,unnamed,433801.3333333333,546209.5333333333,-100.53333333333333,NE280H,70,2.3,54,
3F4B,unnamed,439143.0,545984.5714285715,-301.57142857142856,NE280H,51,3.8,71,
3F4I,unnamed,438756.375,546957.25,-309.625,NE280H,69,3.8,69,
3F3Z,unnamed,436048.0,546963.0,-214.33333333333334,NE280H,69,3.5,77,
3F3D,unnamed,439196.375,544981.875,-272.125,NE280H,70,3,71,
3F3E,unnamed,439439.0909090909,544932.0,-283.27272727272725,NE280H,70,2.9,70,
3F3F,unnamed,439891.8,544805.4,-306.8,NE280H,90,4.3,80,
3F3G,unnamed,433959.3333333333,545336.8333333334,-90.0,NE280H,60,0,90,
3F4K,unnamed,439247.4705882353,546765.0,-330.01960784313724,NE280H,64,3.1,51,
3F4N,unnamed,439760.511627907,546407.023255814,-341.51162790697674,NE280H,91,2.1,37,
3F4O,unnamed,439603.1,546942.1,-345.6,NE280H,91,2,78,
3F3C,unnamed,436020.4,544730.4,-154.2,NE280H,74,0.5,92,
3PLG,unnamed,439768.36363636365,547347.4545454546,-294.43636363636364,NE210H,120,3.5,129,
3POV,unnamed,432716.4,546242.2,-9.6,NE210H,100,6.5,8,
3F4L,unnamed,439004.875,546536.25,-317.125,NE280H,58,3,51,
3F4M,unnamed,439222.0833333333,546177.0833333334,-312.875,NE280H,56,3.8,46,
3PLC,unnamed,439183.26829268294,547840.512195122,-262.0975609756098,NE210H,76,1.7,40,
3PLD,unnamed,439416.6060606061,547588.0303030303,-256.24242424242425,NE210H,102,2,47,
3PLE,unnamed,439520.42553191487,547800.340425532,-266.36170212765956,NE210H,120,2.8,27,
3PLF,unnamed,439564.05263157893,547393.947368421,-263.3157894736842,NE210H,102,10.4,82,
30RR,unnamed,438167.3846153846,540095.3076923077,-76.84615384615384,NE170H,120,0.5,359,
3DLY,unnamed,437768.8620689655,539680.1034482758,-188.68965517241378,NE280H,99,2.1,37,
3DM6,unnamed,436290.5,539987.5,-164.83333333333334,NE280H,112,2.9,96,
3DMK,unnamed,436645.1666666667,539896.0833333334,-176.16666666666666,NE280H,107,5.7,20,
30ME,unnamed,436229.96153846156,541268.0,-31.53846153846154,NE170H,100,1.5,101,
30MK,unnamed,439092.53846153844,541067.6923076923,-101.92307692307692,NE170H,70,0.8,65,
3EDE,unnamed,433672.6,541965.3,17.7,NE170H,100,1.1,141,
30RP,unnamed,439438.2153846154,540616.1846153847,-104.63076923076923,NE170H,100,0.9,158,
3F4J,unnamed,438905.5714285714,546750.8571428572,-315.35714285714283,NE280H,64,2.5,68,
30M3,unnamed,437247.5,542683.4819277108,-52.08433734939759,NE170H,90,1.6,120,
30M9,unnamed,436535.0444444445,541637.0222222222,-41.37777777777778,NE170H,90,4.7,192,
30MD,unnamed,436379.6904761905,541429.9285714285,-27.30952380952381,NE170H,100,3.1,139,
3PTH,unnamed,435037.4285714286,547530.1428571428,-126.85714285714286,NE260H,160,2.6,63,
3PQ7,unnamed,438564.4736842105,545080.052631579,-214.52631578947367,NE260H,142,1.9,59,
3F3P,unnamed,434241.0,546985.2,-128.0,NE280H,60,0.4,3,
3F3O,unnamed,434907.76470588235,546755.7058823529,-145.2941176470588,NE280H,70,2.3,72,
3PT1,unnamed,435549.8333333333,545666.9696969697,-112.42424242424242,NE260H,100,3,67,
3PT8,unnamed,435836.3333333333,546895.8333333334,-162.66666666666666,NE260H,160,3.6,109,
3PTA,unnamed,435401.4,546028.6,-125.4,NE260H,160,2.2,99,
3PTJ,unnamed,435845.3,547099.0,-162.5,NE260H,160,4.1,41,
3F0V,unnamed,434823.73333333334,547528.9333333333,-72.13333333333334,NE190H,110,4.7,37,
3F0W,unnamed,434930.8461538461,547515.3076923077,-75.15384615384616,NE190H,110,4.6,36,
3PLY,unnamed,431521.125,544923.875,21.75,NE210H,90,0.5,323,
3PLZ,unnamed,431847.6,544642.0,25.42,NE210H,100,0.5,322,
3F0P,unnamed,432486.6842105263,547794.1578947369,-51.526315789473685,NE190H,130,1.7,13,
3F0S,unnamed,434244.8,547925.4,-74.1,NE190H,140,1.7,118,
3F0U,unnamed,435280.98449612403,547752.527131783,-107.50387596899225,NE190H,130,3.3,104,
3F0T,unnamed,434545.6666666667,547925.8888888889,-74.44444444444444,NE190H,130,2.4,60,
3F1F,unnamed,438479.2,547981.6,-253.0,NE190H,180,0,90,
3F0Q,unnamed,432828.0,547724.6666666666,-45.75,NE190H,190,1.9,320,
3F0N,unnamed,432024.2,547640.2,-54.0,NE190H,60,0.5,272,
3F0O,unnamed,432141.2,547919.2666666667,-53.333333333333336,NE190H,130,0.7,313,
3F17,unnamed,436726.36,547699.2,-163.4,NE190H,117,1.8,101,
3F18,unnamed,437094.375,547752.125,-175.375,NE190H,117,3.2,60,
3F1E,unnamed,438381.0,547966.875,-253.0,NE190H,180,0,90,
3F1G,unnamed,438557.8888888889,547950.7777777778,-253.0,NE190H,180,0,90,
3F0J,unnamed,433713.28571428574,547978.2857142857,-71.42857142857143,NE190H,140,2.4,32,
3F0K,unnamed,433922.3,547829.2,-70.9,NE190H,140,2.4,31,
3F0L,unnamed,432937.5833333333,547500.5277777778,-42.333333333333336,NE190H,190,2,303,
3F0M,unnamed,432402.57425742573,547658.5148514851,-51.37623762376238,NE190H,60,1,301,
3HEU,unnamed,434992.875,549857.5,-244.5,NE340H,110,1.8,47,
3F0F,unnamed,431567.4366197183,547631.5633802817,-13.084507042253522,NE190H,60,3,44,
3F0H,unnamed,433357.02702702704,547816.8648648649,-63.08108108108108,NE190H,140,2.5,303,
3F01,unnamed,433165.5,547708.4,-54.8,NE190H,140,3,303,
3HG3,unnamed,436268.25,550725.25,-284.5,NE340H,89,3.1,172,
3HFH,unnamed,436111.5,550639.9,-284.0,NE340H,257,2.7,103,
3HFV,unnamed,436047.0,550820.5,-278.5,NE340H,257,2.6,121,
3HGV,unnamed,438213.0,548981.8,-362.8,NE340H,199,0.9,0,
3HF3,unnamed,436007.0,550496.8,-281.0,NE340H,257,4.3,100,
3HQ2,unnamed,437163.8156424581,549584.1731843576,-331.5418994413408,NE340H,221,2.4,94,
3HEV,unnamed,436026.1666666667,550146.0,-283.0,NE340H,206,5.2,81,
3HDV,unnamed,436533.1666666667,550446.5,-305.5,NE340H,89,2.6,103,
3HL2,unnamed,437692.71428571426,548034.7142857143,-331.57142857142856,NE340H,127,1.7,33,
3HLG,unnamed,437916.45454545453,548142.0454545454,-345.95454545454544,NE340H,142,2.7,4,
3HQU,unnamed,436253.53846153844,549342.6923076923,-298.2307692307692,NE340H,221,2.6,329,
3HR2,unnamed,436337.6666666667,549353.3333333334,-299.0,NE340H,221,3.7,331,
3HJG,unnamed,435980.0,550764.6,-268.0,NE340H,203,6,142,
3HJU,unnamed,435919.8,550528.9,-276.2,NE340H,203,3.4,100,
3HK2,unnamed,435697.1666666667,550411.3333333334,-267.3333333333333,NE340H,203,3,114,
3HIU,unnamed,435352.9285714286,550455.5,-254.78571428571428,NE340H,206,2,121,
3HT2,unnamed,436090.23913043475,549673.4782608695,-287.1521739130435,NE340H,191,1.4,239,
3HTG,unnamed,436323.5945945946,549796.7027027027,-291.6216216216216,NE340H,191,2.1,62,
3HSU,unnamed,436046.53846153844,549424.5384615385,-285.53846153846155,NE340H,211,3,72,
3HJ2,unnamed,435958.3333333333,550778.8333333334,-273.3333333333333,NE340H,203,3.6,120,
3HDT,unnamed,439968.875,549083.0833333334,-149.95833333333334,NE040H,100,5.1,79,
3HRS,unnamed,439792.38095238095,548259.8571428572,-132.04761904761904,NE040H,80,2.2,61,
3HSO,unnamed,439796.6931818182,548658.053030303,-132.75757575757575,NE040H,80,4.3,79,
3HS1,unnamed,439901.44444444444,550719.0,-294.44444444444446,NE120H,200,23,129,
3I1I,unnamed,436362.64705882355,551633.3921568628,-254.86274509803923,NE190H,180,10.6,33,
3HQS,unnamed,438223.8043478261,548966.2608695652,-88.67391304347827,NE040H,100,3.6,51,
548993,549000,439031.54054054053,548974.0810810811,-101.02702702702703,-101,549000,-101,438961,
548000,548001,439188.72921287356,548350.753675862,-106.61318574712642,-100.86789999999746215,548000.9245,-101,438973,
3I1E,unnamed,436401.5,551370.2,-221.9,NE190H,180,3.4,38,
3I1F,unnamed,436221.0,551589.72,-244.36,NE190H,190,7.1,22,
3I1G,unnamed,436353.3333333333,551832.3333333334,-265.3333333333333,NE190H,180,8.7,338,
3I1H,unnamed,436150.125,551972.875,-294.75,NE190H,180,9.4,349,
3I2B,unnamed,439842.3333333333,552940.2,-384.73333333333335,NE190H,200,2.7,28,
3I2F,unnamed,438157.4210526316,553224.7368421053,-386.0,NE190H,200,6.5,29,
3I2E,unnamed,439960.5,553017.8333333334,-387.3333333333333,NE190H,210,3,348,
3I2C,unnamed,439619.2388059702,553468.1194029851,-409.7761194029851,NE190H,210,2.2,11,
3RV5,unnamed,436060.0,554017.0,-415.0,NE260H,97,4.8,52,
3RUX,unnamed,436178.5,554015.5,-421.0,NE260H,97,5,52,
3RNJ,unnamed,432049.8888888889,554044.1111111111,-186.11111111111111,NE260H,90,5,35,
3I28,unnamed,439817.8333333333,552052.8333333334,-373.9166666666667,NE190H,340,2.7,75,
3GL8,unnamed,432349.4285714286,538780.0,23.428571428571427,NE170H,125,0.6,226,
3SO4,unnamed,431695.35,554074.75,-174.75,NE260H,190,2.3,55,
3RZW,unnamed,431597.6823529412,554356.9294117647,-179.6,NE260H,190,2.7,68,
3RVJ,unnamed,436032.0,554115.0,-417.75,NE260H,97,5,51,
3S4P,unnamed,431960.375,538669.625,61.125,NE170H,16,2.1,111,
3GL5,unnamed,432785.17647058825,538179.4117647059,37.23529411764706,NE170H,125,0.7,89,
3GL6,unnamed,433785.13333333336,538073.8,18.0,NE170H,125,0,90,
3GL7,unnamed,432942.45454545453,538860.7272727273,50.27272727272727,NE170H,125,0.6,226,
3GNZ,unnamed,438923.9655172414,538203.7586206896,-49.3448275862069,NE170H,150,0,90,
3G00,unnamed,438380.5172413793,538105.5172413794,-39.275862068965516,NE170H,150,4.3,13,
3S4Q,unnamed,431983.4285714286,538810.4285714285,62.142857142857146,NE170H,16,2.1,111,
3S4X,unnamed,431993.8,538598.6,59.2,NE170H,16,2.1,111,
3GNV,unnamed,438667.92156862747,538645.3725490196,-72.38235294117646,NE170H,120,1.7,50,
3GNT,unnamed,438291.70588235295,538930.1176470588,-70.29411764705883,NE170H,120,0,90,
3GNX,unnamed,438925.4705882353,538198.3725490196,-50.8921568627451,NE170H,150,5.5,12,
3GNY,unnamed,439291.2105263158,538153.8421052631,-52.36842105263158,NE170H,150,0,90,
3GNR,unnamed,439850.4285714286,538816.8571428572,-105.35714285714286,NE170H,165,3.1,40,
3GNW,unnamed,439254.69696969696,538928.4848484849,-92.66666666666667,NE170H,150,12.3,8,
3GNS,unnamed,439018.75757575757,538700.898989899,-80.37373737373737,NE170H,120,1.7,33,
3GNU,unnamed,439491.6551724138,538552.2413793104,-82.27586206896552,NE170H,120,1.6,40,
3GO7,unnamed,438479.45454545453,537062.4545454546,-23.636363636363637,NE170H,152,0.6,101,
