t,T
6.00E+03,4.03E-03
6.00E+03,4.03E-03
6.00E+03,4.03E-03
6.00E+03,4.03E-03
6.00E+03,4.03E-03
6.01E+03,4.03E-03
6.01E+03,4.03E-03
6.01E+03,4.03E-03
6.01E+03,4.03E-03
6.01E+03,4.03E-03
6.01E+03,4.02E-03
6.01E+03,4.02E-03
6.01E+03,4.02E-03
6.01E+03,4.02E-03
6.01E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.02E+03,4.02E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.03E+03,4.01E-03
6.04E+03,4.01E-03
6.04E+03,4.01E-03
6.04E+03,4.01E-03
6.04E+03,4.01E-03
6.04E+03,4.01E-03
6.04E+03,4.00E-03
6.04E+03,4.00E-03
6.04E+03,4.00E-03
6.04E+03,4.00E-03
6.04E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.05E+03,4.00E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.06E+03,3.99E-03
6.07E+03,3.99E-03
6.07E+03,3.99E-03
6.07E+03,3.99E-03
6.07E+03,3.99E-03
6.07E+03,3.98E-03
6.07E+03,3.98E-03
6.07E+03,3.98E-03
6.07E+03,3.98E-03
6.07E+03,3.98E-03
6.07E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.98E-03
6.08E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.09E+03,3.97E-03
6.10E+03,3.97E-03
6.10E+03,3.97E-03
6.10E+03,3.97E-03
6.10E+03,3.97E-03
6.10E+03,3.96E-03
6.10E+03,3.96E-03
6.10E+03,3.96E-03
6.10E+03,3.96E-03
6.10E+03,3.96E-03
6.10E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.96E-03
6.11E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.12E+03,3.95E-03
6.13E+03,3.95E-03
6.13E+03,3.95E-03
6.13E+03,3.95E-03
6.13E+03,3.95E-03
6.13E+03,3.94E-03
6.13E+03,3.94E-03
6.13E+03,3.94E-03
6.13E+03,3.94E-03
6.13E+03,3.94E-03
6.13E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.94E-03
6.14E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.15E+03,3.93E-03
6.16E+03,3.93E-03
6.16E+03,3.93E-03
6.16E+03,3.93E-03
6.16E+03,3.93E-03
6.16E+03,3.93E-03
6.16E+03,3.92E-03
6.16E+03,3.92E-03
6.16E+03,3.92E-03
6.16E+03,3.92E-03
6.16E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.17E+03,3.92E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.18E+03,3.91E-03
6.19E+03,3.91E-03
6.19E+03,3.91E-03
6.19E+03,3.91E-03
6.19E+03,3.91E-03
6.19E+03,3.91E-03
6.19E+03,3.90E-03
6.19E+03,3.90E-03
6.19E+03,3.90E-03
6.19E+03,3.90E-03
6.19E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.20E+03,3.90E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.21E+03,3.89E-03
6.22E+03,3.89E-03
6.22E+03,3.89E-03
6.22E+03,3.89E-03
6.22E+03,3.89E-03
6.22E+03,3.89E-03
6.22E+03,3.89E-03
6.22E+03,3.88E-03
6.22E+03,3.88E-03
6.22E+03,3.88E-03
6.22E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.23E+03,3.88E-03
6.24E+03,3.88E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.24E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.87E-03
6.25E+03,3.86E-03
6.25E+03,3.86E-03
6.25E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.26E+03,3.86E-03
6.27E+03,3.86E-03
6.27E+03,3.86E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.27E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.85E-03
6.28E+03,3.84E-03
6.28E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.29E+03,3.84E-03
6.30E+03,3.84E-03
6.30E+03,3.84E-03
6.30E+03,3.84E-03
6.30E+03,3.84E-03
6.30E+03,3.83E-03
6.30E+03,3.83E-03
6.30E+03,3.83E-03
6.30E+03,3.83E-03
6.30E+03,3.83E-03
6.30E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.83E-03
6.31E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.32E+03,3.82E-03
6.33E+03,3.82E-03
6.33E+03,3.82E-03
6.33E+03,3.82E-03
6.33E+03,3.82E-03
6.33E+03,3.82E-03
6.33E+03,3.81E-03
6.33E+03,3.81E-03
6.33E+03,3.81E-03
6.33E+03,3.81E-03
6.33E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.34E+03,3.81E-03
6.35E+03,3.81E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.35E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.80E-03
6.36E+03,3.79E-03
6.36E+03,3.79E-03
6.36E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.37E+03,3.79E-03
6.38E+03,3.79E-03
6.38E+03,3.79E-03
6.38E+03,3.79E-03
6.38E+03,3.78E-03
6.38E+03,3.78E-03
6.38E+03,3.78E-03
6.38E+03,3.78E-03
6.38E+03,3.78E-03
6.38E+03,3.78E-03
6.38E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.78E-03
6.39E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.40E+03,3.77E-03
6.41E+03,3.77E-03
6.41E+03,3.77E-03
6.41E+03,3.77E-03
6.41E+03,3.77E-03
6.41E+03,3.77E-03
6.41E+03,3.76E-03
6.41E+03,3.76E-03
6.41E+03,3.76E-03
6.41E+03,3.76E-03
6.41E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.42E+03,3.76E-03
6.43E+03,3.76E-03
6.43E+03,3.76E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.43E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.75E-03
6.44E+03,3.74E-03
6.44E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.45E+03,3.74E-03
6.46E+03,3.74E-03
6.46E+03,3.74E-03
6.46E+03,3.74E-03
6.46E+03,3.74E-03
6.46E+03,3.73E-03
6.46E+03,3.73E-03
6.46E+03,3.73E-03
6.46E+03,3.73E-03
6.46E+03,3.73E-03
6.46E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.47E+03,3.73E-03
6.48E+03,3.73E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.48E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.72E-03
6.49E+03,3.71E-03
6.49E+03,3.71E-03
6.49E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.50E+03,3.71E-03
6.51E+03,3.71E-03
6.51E+03,3.71E-03
6.51E+03,3.71E-03
6.51E+03,3.71E-03
6.51E+03,3.70E-03
6.51E+03,3.70E-03
6.51E+03,3.70E-03
6.51E+03,3.70E-03
6.51E+03,3.70E-03
6.51E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.52E+03,3.70E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.53E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.69E-03
6.54E+03,3.68E-03
6.54E+03,3.68E-03
6.54E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.55E+03,3.68E-03
6.56E+03,3.68E-03
6.56E+03,3.68E-03
6.56E+03,3.68E-03
6.56E+03,3.68E-03
6.56E+03,3.67E-03
6.56E+03,3.67E-03
6.56E+03,3.67E-03
6.56E+03,3.67E-03
6.56E+03,3.67E-03
6.56E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.57E+03,3.67E-03
6.58E+03,3.67E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.58E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.66E-03
6.59E+03,3.65E-03
6.59E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.60E+03,3.65E-03
6.61E+03,3.65E-03
6.61E+03,3.65E-03
6.61E+03,3.65E-03
6.61E+03,3.65E-03
6.61E+03,3.65E-03
6.61E+03,3.64E-03
6.61E+03,3.64E-03
6.61E+03,3.64E-03
6.61E+03,3.64E-03
6.61E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.62E+03,3.64E-03
6.63E+03,3.64E-03
6.63E+03,3.64E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.63E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.63E-03
6.64E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.65E+03,3.62E-03
6.66E+03,3.62E-03
6.66E+03,3.62E-03
6.66E+03,3.62E-03
6.66E+03,3.62E-03
6.66E+03,3.62E-03
6.66E+03,3.62E-03
6.66E+03,3.61E-03
6.66E+03,3.61E-03
6.66E+03,3.61E-03
6.66E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.67E+03,3.61E-03
6.68E+03,3.61E-03
6.68E+03,3.61E-03
6.68E+03,3.61E-03
6.68E+03,3.60E-03
6.68E+03,3.60E-03
6.68E+03,3.60E-03
6.68E+03,3.60E-03
6.68E+03,3.60E-03
6.68E+03,3.60E-03
6.68E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.69E+03,3.60E-03
6.70E+03,3.60E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.70E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.59E-03
6.71E+03,3.58E-03
6.71E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.72E+03,3.58E-03
6.73E+03,3.58E-03
6.73E+03,3.58E-03
6.73E+03,3.58E-03
6.73E+03,3.58E-03
6.73E+03,3.58E-03
6.73E+03,3.58E-03
6.73E+03,3.57E-03
6.73E+03,3.57E-03
6.73E+03,3.57E-03
6.73E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.74E+03,3.57E-03
6.75E+03,3.57E-03
6.75E+03,3.57E-03
6.75E+03,3.57E-03
6.75E+03,3.56E-03
6.75E+03,3.56E-03
6.75E+03,3.56E-03
6.75E+03,3.56E-03
6.75E+03,3.56E-03
6.75E+03,3.56E-03
6.75E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.76E+03,3.56E-03
6.77E+03,3.56E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.77E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.55E-03
6.78E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.79E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.54E-03
6.80E+03,3.53E-03
6.80E+03,3.53E-03
6.80E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.81E+03,3.53E-03
6.82E+03,3.53E-03
6.82E+03,3.53E-03
6.82E+03,3.53E-03
6.82E+03,3.53E-03
6.82E+03,3.53E-03
6.82E+03,3.52E-03
6.82E+03,3.52E-03
6.82E+03,3.52E-03
6.82E+03,3.52E-03
6.82E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.83E+03,3.52E-03
6.84E+03,3.52E-03
6.84E+03,3.52E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.84E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.85E+03,3.51E-03
6.86E+03,3.51E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.86E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.50E-03
6.87E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.88E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.49E-03
6.89E+03,3.48E-03
6.89E+03,3.48E-03
6.89E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.90E+03,3.48E-03
6.91E+03,3.48E-03
6.91E+03,3.48E-03
6.91E+03,3.48E-03
6.91E+03,3.48E-03
6.91E+03,3.48E-03
6.91E+03,3.47E-03
6.91E+03,3.47E-03
6.91E+03,3.47E-03
6.91E+03,3.47E-03
6.91E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.92E+03,3.47E-03
6.93E+03,3.47E-03
6.93E+03,3.47E-03
6.93E+03,3.47E-03
6.93E+03,3.47E-03
6.93E+03,3.46E-03
6.93E+03,3.46E-03
6.93E+03,3.46E-03
6.93E+03,3.46E-03
6.93E+03,3.46E-03
6.93E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.94E+03,3.46E-03
6.95E+03,3.46E-03
6.95E+03,3.46E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.95E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.96E+03,3.45E-03
6.97E+03,3.45E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.97E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.44E-03
6.98E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
6.99E+03,3.43E-03
7.00E+03,3.43E-03
7.00E+03,3.43E-03
7.00E+03,3.43E-03
7.00E+03,3.43E-03
